,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Two or more races,American Indian or Alaska native,Asian,Hawaiian or other Pacific Islander,Other race,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/catahoula-parish-la/,B,C+,A,B minus,B minus,A minus,B+,B+,A,D+,C,C,"Catahoula Parish is a County in Louisiana with a population of 9,766. In Catahoula Parish, most residents own their homes. Many families live in Catahoula Parish and residents tend to be conservative.",9766,89000,443,40129,-0.590804597701149,-0.58286252354049,-0.361440415002466,0.2,0.8,542.7,0.919702865228157,45.2,6.40983606557377,0,-1,226.1,0.668634686346864,2623.3,4.24555088982204,2939.9,0.439152144115919,45.2,-0.840845070422535,0.12,0.1,0.1,0.13,0.14,0.1,0.14,0.17,0.04,-0.666666666666667,0.09,-0.55,0.21,-0.275862068965517,0.39,0.444444444444444,0.26,1.16666666666667,2.71,14,1,2,6,2,3,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/colbert-county-al/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/white-county-ar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/dinwiddie-county-va/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/crawford-county-mi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/bailey-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/johnson-county-il/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/louisa-county-va/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/codington-county-sd/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/wabash-county-in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/chesterfield-county-sc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/scott-county-mn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/albany-county-wy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/brookings-county-sd/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/harris-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/glynn-county-ga/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/jefferson-county-ky/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/boone-county-ky/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/woods-county-ok/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/kendall-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/sangamon-county-il/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/sebastian-county-ar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/spartanburg-county-sc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/albany-county-ny/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/leelanau-county-mi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/sioux-county-ia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/lamar-county-ms/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/payne-county-ok/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/monroe-county-ny/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/cape-girardeau-county-mo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/anne-arundel-county-md/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/saratoga-county-ny/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/floyd-county-in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/cache-county-ut/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/midland-county-mi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/marion-county-in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/wayne-county-il/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/concordia-parish-la/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/belmont-county-oh/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/bibb-county-al/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/washington-county-al/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/cedar-county-ia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/merrick-county-ne/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/sullivan-county-ny/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/perry-county-ms/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/lawrence-county-tn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/park-county-mt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/clayton-county-ga/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/marshall-county-wv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/desha-county-ar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/butler-county-ia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/scurry-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/accomack-county-va/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/dodge-county-wi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/fulton-county-il/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.08,0.12,0.13,0.13,0.14,0.2,0.06,-0.5,0.12,-0.4,0.37,0.275862068965517,0.35,0.296296296296296,0.11,-0.083333333333333,,,,,,,,0.039,0.146,0.009,0.92,0.04,0.03,0.01,0,0,0,0,0.48,0.52,0.23,0.21,0.26,0.24,0.06,0.3,0.3,0.26,0.14
0,https://www.niche.com/places-to-live/c/carroll-county-nh/,B minus,C+,C,B,B minus,C,B,C minus,C+,A minus,A,C+,"Carroll County is located in New Hampshire with a population of 48,138. In Carroll County, most residents own their homes. Many retirees live in Carroll County and residents tend to lean conservative.",48138,242800,948,63153,0.11632183908046,-0.107344632768362,0.004932928090639,0.21,0.79,98.4,-0.651927838698267,0,-1,53.9,0.324324324324324,7,-0.948339483394834,246,-0.508098380323935,1021.5,-0.499951047581751,89,-0.686619718309859,0.09,0.08,0.06,0.09,0.1,0.14,0.19,0.27,0.13,0.083333333333334,0.21,0.05,0.3,0.03448275862069,0.3,0.111111111111111,0.06,-0.5,5,1,1,0,0,0,0,0.018,0.089,0.009,0.96,0,0.01,0.01,0,0.01,0,0,0.5,0.5,0.17,0.18,0.25,0.3,0.11,0.24,0.3,0.27,0.19
0,https://www.niche.com/places-to-live/c/lee-county-il/,B minus,B minus,B minus,B+,C+,B minus,B+,C+,B+,B,C+,B,"Lee County is located in Illinois with a population of 34,389. In Lee County, most residents own their homes. Residents of Lee County tend to lean conservative.",34389,119900,694,58194,-0.448735632183908,-0.346516007532957,-0.073978008688319,0.28,0.72,52.1,-0.815705695083127,0,-1,104.2,1.56019656019656,10.4,-0.923247232472325,192.7,-0.614677064587083,1661.6,-0.186606618366947,46.9,-0.834859154929577,0.11,0.09,0.08,0.12,0.13,0.14,0.15,0.19,0.07,-0.416666666666667,0.11,-0.45,0.37,0.275862068965517,0.34,0.259259259259259,0.11,-0.083333333333333,,,,,,,,0.022,0.124,0.012,0.86,0.05,0.06,0.01,0,0.01,0,0,0.47,0.53,0.2,0.19,0.23,0.29,0.1,0.27,0.28,0.27,0.18
0,https://www.niche.com/places-to-live/c/nez-perce-county-id/,B minus,C+,C+,A minus,B minus,B minus,B,B,C,A minus,A,A minus,"Nez Perce County is located in Idaho with a population of 40,217. In Nez Perce County, most residents own their homes. Many young professionals and retirees live in Nez Perce County and residents tend to be conservative.",40217,191500,727,58107,-0.119540229885058,-0.315442561205273,-0.075362411087949,0.27,0.73,109,-0.614432260346657,6.1,0,33.3,-0.181818181818182,12.1,-0.91070110701107,569.2,0.138172365526895,2080,0.0182102995888,205.9,-0.275,0.12,0.09,0.09,0.13,0.12,0.12,0.14,0.2,0.06,-0.5,0.17,-0.15,0.37,0.275862068965517,0.32,0.185185185185185,0.08,-0.333333333333333,,,,,,,,0.023,0.133,0.004,0.87,0,0.04,0.02,0.06,0.01,0,0,0.51,0.49,0.21,0.19,0.23,0.29,0.09,0.28,0.3,0.27,0.16
0,https://www.niche.com/places-to-live/c/jasper-county-il/,B minus,B,B,B minus,B minus,C,C+,B,A,B+,B minus,B minus,"Jasper County is located in Illinois with a population of 9,594. In Jasper County, most residents own their homes. Many retirees live in Jasper County and residents tend to be conservative.",9594,99500,578,54256,-0.542528735632184,-0.455743879472693,-0.136642108110689,0.21,0.79,0,-1,0,-1,0,-1,0,-1,251.8,-0.496500699860028,755.4,-0.630213432543568,143.9,-0.49330985915493,0.13,0.1,0.07,0.11,0.11,0.13,0.16,0.19,0.05,-0.583333333333333,0.12,-0.4,0.34,0.172413793103448,0.39,0.444444444444444,0.1,-0.166666666666667,,,,,,,,0.03,0.138,0.009,0.97,0,0,0.02,0,0,0,0,0.5,0.5,0.25,0.18,0.25,0.27,0.05,0.28,0.33,0.27,0.13
0,https://www.niche.com/places-to-live/c/schoolcraft-county-mi/,B minus,C+,B,B,C+,B minus,B minus,C minus,A minus,B minus,B+,A minus,"Schoolcraft County is located in Michigan with a population of 8,048. In Schoolcraft County, most residents own their homes. Many retirees live in Schoolcraft County and residents tend to be conservative.",8048,109900,571,45500,-0.494712643678161,-0.462335216572505,-0.275973457664338,0.16,0.84,242.2,-0.143261407852848,0,-1,69.2,0.7002457002457,0,-1,380.6,-0.238952209558088,2145.3,0.050176228705698,34.6,-0.878169014084507,0.09,0.08,0.06,0.08,0.1,0.13,0.19,0.26,0.05,-0.583333333333333,0.1,-0.5,0.31,0.06896551724138,0.44,0.62962962962963,0.09,-0.25,,,,,,,,0.038,0.167,0.001,0.86,0,0.01,0.05,0.07,0,0,0,0.51,0.49,0.28,0.21,0.25,0.22,0.03,0.35,0.32,0.23,0.1
0,https://www.niche.com/places-to-live/c/franklin-county-wa/,B minus,C,C minus,B+,B,A,B,A,C,B+,A minus,B,"Franklin County is located in Washington with a population of 92,009. In Franklin County, most residents own their homes. Many families live in Franklin County and residents tend to be conservative.",92009,202400,913,63584,-0.069425287356322,-0.14030131826742,0.011791289403752,0.32,0.68,123.4,-0.563494870887867,1.3,-0.786885245901639,30.8,-0.243243243243243,56.6,-0.582287822878229,338,-0.324135172965407,1316.2,-0.355688271000587,215.9,-0.239788732394366,0.18,0.14,0.1,0.15,0.14,0.11,0.09,0.09,0.06,-0.5,0.11,-0.45,0.32,0.103448275862069,0.26,-0.037037037037037,0.25,1.08333333333333,2.33,3,0,0,2,0,1,0.044,0.152,0.164,0.4,0.02,0.53,0.02,0,0.02,0,0,0.48,0.52,0.15,0.18,0.26,0.32,0.1,0.27,0.32,0.25,0.17
0,https://www.niche.com/places-to-live/c/page-county-ia/,B minus,B minus,B+,B+,C+,C+,B+,B minus,A minus,B minus,C,B+,"Page County is located in Iowa with a population of 15,268. In Page County, most residents own their homes. Many young professionals and retirees live in Page County and residents tend to be conservative.",15268,94400,663,51867,-0.565977011494253,-0.375706214689266,-0.174657479751126,0.28,0.72,242.9,-0.140785284754156,0,-1,74.7,0.835380835380835,0,-1,747.2,0.494101179764047,1942.8,-0.048952418249462,242.9,-0.144718309859155,0.1,0.1,0.07,0.12,0.13,0.12,0.15,0.22,0.05,-0.583333333333333,0.15,-0.25,0.35,0.206896551724138,0.36,0.333333333333333,0.08,-0.333333333333333,,,,,,,,0.029,0.113,0.015,0.91,0.02,0.03,0.02,0,0.01,0,0,0.48,0.52,0.21,0.23,0.26,0.24,0.06,0.27,0.33,0.29,0.12
0,https://www.niche.com/places-to-live/c/saluda-county-sc/,B minus,C+,B,C,B minus,A,C,B+,A minus,C+,C+,C,"Saluda County is located in South Carolina with a population of 20,303. In Saluda County, most residents own their homes. Many families and retirees live in Saluda County and residents tend to be conservative.",20303,108600,661,45714,-0.500689655172414,-0.37758945386064,-0.272568146014671,0.26,0.74,228.3,-0.19243013795543,22.8,2.73770491803279,22.8,-0.43980343980344,91.3,-0.32619926199262,251.1,-0.497900419916017,1073.1,-0.474691599765028,114.2,-0.597887323943662,0.12,0.1,0.08,0.11,0.13,0.13,0.14,0.19,0.06,-0.5,0.11,-0.45,0.26,-0.103448275862069,0.35,0.296296296296296,0.22,0.833333333333333,3.8,5,2,1,1,1,0,0.038,0.147,0.069,0.58,0.25,0.15,0.01,0,0,0,0,0.5,0.5,0.26,0.24,0.23,0.23,0.04,0.3,0.38,0.22,0.09
0,https://www.niche.com/places-to-live/c/hamilton-county-tx/,B minus,B+,B+,C,B minus,B minus,C+,B+,B+,B minus,C minus,B,"Hamilton County is located in Texas with a population of 8,332. In Hamilton County, most residents own their homes. Many retirees live in Hamilton County and residents tend to be conservative.",8332,130800,678,50825,-0.398620689655172,-0.361581920903955,-0.191238483204176,0.18,0.82,440.5,0.558188892819243,0,-1,67.8,0.665847665847666,0,-1,406.6,-0.186962607478504,2168.8,0.061680046994322,135.5,-0.522887323943662,0.11,0.1,0.08,0.11,0.1,0.11,0.15,0.25,0.07,-0.416666666666667,0.15,-0.25,0.26,-0.103448275862069,0.36,0.333333333333333,0.16,0.333333333333333,4,3,1,1,1,0,0,0.011,0.172,0.028,0.84,0.01,0.13,0.01,0.01,0,0,0,0.5,0.5,0.24,0.22,0.21,0.26,0.07,0.3,0.34,0.23,0.12
0,https://www.niche.com/places-to-live/c/prince-of-wales-hyder-borough-ak/,B minus,B,B,B minus,B minus,A,C+,unavailable,B minus,C minus,C+,A+,"Prince of Wales-Hyder Borough is a County in Alaska with a population of 6,407. In Prince of Wales-Hyder Borough, most residents own their homes. Many families live in Prince of Wales-Hyder Borough.",6407,174900,783,52379,-0.195862068965517,-0.26271186440678,-0.166510192065942,0.27,0.73,404.9,0.432260346657234,0,-1,0,-1,0,-1,323.9,-0.352329534093181,809.7,-0.60363226943411,81,-0.714788732394366,0.13,0.11,0.07,0.12,0.11,0.14,0.17,0.16,0.06,-0.5,0.13,-0.35,0.35,0.206896551724138,0.38,0.407407407407407,0.09,-0.25,,,,,,,,0.069,0.169,0.015,0.45,0,0.04,0.1,0.38,0.01,0.01,0,0.46,0.54,0.24,0.21,0.21,0.27,0.07,0.35,0.29,0.22,0.14
0,https://www.niche.com/places-to-live/c/le-flore-county-ok/,B minus,C+,B,B minus,B,B+,C+,B,A,C+,B minus,B minus,"Le Flore County is located in Oklahoma with a population of 50,026. In Le Flore County, most residents own their homes. Many families live in Le Flore County and residents tend to be conservative.",50026,90300,638,40677,-0.584827586206897,-0.39924670433145,-0.352720271151918,0.29,0.71,334,0.18146444994694,0,-1,44.3,0.088452088452088,12.1,-0.91070110701107,724.3,0.448310337932413,1891.3,-0.074162913647934,161,-0.433098591549296,0.13,0.11,0.08,0.12,0.12,0.12,0.13,0.18,0.05,-0.583333333333333,0.09,-0.55,0.28,-0.03448275862069,0.41,0.518518518518518,0.16,0.333333333333333,,,,,,,,0.03,0.205,0.024,0.71,0.02,0.07,0.08,0.11,0.01,0,0,0.5,0.5,0.31,0.24,0.22,0.2,0.04,0.33,0.36,0.21,0.1
0,https://www.niche.com/places-to-live/c/nolan-county-tx/,B minus,B minus,B,C,B minus,A,B+,A,A minus,C minus,D+,B,"Nolan County is located in Texas with a population of 14,904. In Nolan County, most residents own their homes. Many families live in Nolan County and residents tend to be conservative.",14904,75500,695,45537,-0.652873563218391,-0.345574387947269,-0.275384688827713,0.33,0.67,391.6,0.385214007782101,0,-1,28,-0.312039312039312,9.3,-0.931365313653136,1454.4,1.90821835632873,1668.8,-0.183082044252986,242.4,-0.146478873239437,0.14,0.12,0.1,0.1,0.12,0.11,0.13,0.18,0.04,-0.666666666666667,0.11,-0.45,0.32,0.103448275862069,0.35,0.296296296296296,0.18,0.5,,,,,,,,0.04,0.162,0.034,0.56,0.06,0.38,0.01,0,0,0,0,0.49,0.51,0.28,0.21,0.23,0.22,0.06,0.3,0.37,0.21,0.13
0,https://www.niche.com/places-to-live/c/chaffee-county-co/,B minus,B,C minus,B+,C+,B minus,B minus,B+,C minus,A+,A,A,"Chaffee County is located in Colorado with a population of 19,557. In Chaffee County, most residents own their homes. Many young professionals and retirees live in Chaffee County and residents tend to lean conservative.",19557,357800,931,55771,0.645057471264368,-0.123352165725047,-0.1125344111516,0.22,0.78,47.3,-0.832684824902724,0,-1,11.8,-0.71007371007371,11.8,-0.912915129151292,212.8,-0.574485102979404,2152.1,0.053504993146661,153.7,-0.458802816901409,0.08,0.07,0.06,0.13,0.11,0.13,0.17,0.25,0.14,0.166666666666667,0.2,0,0.33,0.137931034482759,0.27,0,0.06,-0.5,,,,,,,,0.019,0.099,0.017,0.85,0.02,0.1,0.01,0,0.01,0,0,0.46,0.54,0.22,0.2,0.22,0.28,0.09,0.27,0.31,0.24,0.17
0,https://www.niche.com/places-to-live/c/jackson-county-ia/,B minus,B,B+,B,B,C,B minus,C+,A minus,C+,B+,B minus,"Jackson County is located in Iowa with a population of 19,401. In Jackson County, most residents own their homes. Many retirees live in Jackson County and residents tend to lean conservative.",19401,128200,624,55967,-0.410574712643678,-0.412429378531073,-0.109415527584616,0.21,0.79,184.7,-0.346657233816767,16.8,1.75409836065574,16.8,-0.587223587223587,33.6,-0.752029520295203,722.2,0.444111177764447,2200.2,0.077051106324652,33.6,-0.88169014084507,0.12,0.1,0.07,0.1,0.11,0.14,0.16,0.2,0.06,-0.5,0.13,-0.35,0.31,0.06896551724138,0.42,0.555555555555555,0.07,-0.416666666666667,3,6,0,2,2,2,0,0.023,0.131,0.008,0.95,0,0.01,0.01,0,0,0.01,0,0.5,0.5,0.22,0.19,0.22,0.29,0.09,0.24,0.29,0.31,0.16
0,https://www.niche.com/places-to-live/c/linn-county-mo/,B minus,B,A minus,B minus,B minus,C,B,B minus,A,B minus,C,B minus,"Linn County is located in Missouri with a population of 12,113. In Linn County, most residents own their homes. Many retirees live in Linn County and residents tend to be conservative.",12113,87200,558,45930,-0.599080459770115,-0.474576271186441,-0.269131009022485,0.27,0.73,219.5,-0.22355854262469,0,-1,0,-1,0,-1,580.1,0.15996800639872,1395.4,-0.316917955747014,109.8,-0.613380281690141,0.12,0.11,0.08,0.1,0.11,0.12,0.15,0.21,0.06,-0.5,0.11,-0.45,0.27,-0.068965517241379,0.46,0.703703703703704,0.11,-0.083333333333333,,,,,,,,0.012,0.154,0.004,0.95,0,0.02,0.02,0,0,0,0,0.51,0.49,0.25,0.23,0.24,0.23,0.04,0.26,0.38,0.25,0.11
