,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Asian,Two or more races,African American,American Indian or Alaska native,Other race,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/grant-county-nd/,B minus,B minus,A,B minus,C+,C,A,C+,A,C minus,C,B,"Grant County is located in North Dakota with a population of 2,353. In Grant County, most residents own their homes. Many retirees live in Grant County and residents tend to be conservative.",2353,81800,545,50938,-0.6239080459770114,-0.4868173258003766,-0.1894403513517814,0.13,0.87,,,,,,,,,,,,,,,0.12,0.09,0.05,0.1,0.09,0.1,0.16,0.29,0.05,-0.5833333333333333,0.13,-0.35,0.36,0.24137931034482762,0.36,0.33333333333333326,0.1,-0.16666666666666663,,,,,,,,0.016,0.13,0.008,0.96,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.49,0.51,0.23,0.22,0.19,0.25,0.1,0.28,0.31,0.25,0.16
0,https://www.niche.com/places-to-live/c/hoonah-angoon-borough-ak/,B minus,B+,B+,B minus,B minus,A,C+,D minus,C+,C+,C+,A+,"Hoonah-Angoon Borough is a County in Alaska with a population of 2,139. In Hoonah-Angoon Borough, most residents own their homes. Many young professionals live in Hoonah-Angoon Borough.",2139,223600,894,59803,0.02804597701149425,-0.1581920903954802,-0.048374520630778295,0.25,0.75,,,,,,,,,,,,,,,0.09,0.06,0.05,0.11,0.11,0.16,0.22,0.21,0.06,-0.5,0.16,-0.20000000000000007,0.34,0.1724137931034484,0.39,0.4444444444444444,0.06,-0.5,5,1,1,0,0,0,0,0.067,0.10300000000000001,0.039,0.44,0.07,0.02,0.09,0.03,0.36,0.0,0.0,0.47,0.53,0.18,0.2,0.26,0.25,0.11,0.28,0.28,0.24,0.2
0,https://www.niche.com/places-to-live/c/clark-county-sd/,B minus,B minus,A,B,B minus,C+,B+,B minus,A,C,C minus,B,"Clark County is located in South Dakota with a population of 3,685. In Clark County, most residents own their homes. Many young professionals and retirees live in Clark County and residents tend to be conservative.",3685,102400,554,48980,-0.5291954022988505,-0.4783427495291902,-0.22059736167910504,0.21,0.79,193.6,-0.3151750972762646,0,-1.0,97.2,1.3882063882063882,0,-1.0,484,-0.032193561287742534,1548.9,-0.24177599373409042,193.6,-0.3183098591549296,0.16,0.09,0.07,0.12,0.09,0.1,0.15,0.21,0.04,-0.6666666666666666,0.15,-0.2500000000000001,0.3,0.034482758620689724,0.42,0.5555555555555554,0.09,-0.25,,,,,,,,0.024,0.092,0.015,0.94,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.22,0.25,0.21,0.08,0.26,0.34,0.26,0.14
0,https://www.niche.com/places-to-live/c/garfield-county-ut/,B minus,B minus,B,C+,B minus,B minus,A,B minus,C+,B+,B,A minus,"Garfield County is located in Utah with a population of 4,998. In Garfield County, most residents own their homes. Many young professionals and retirees live in Garfield County and residents tend to be conservative.",4998,188900,688,54565,-0.1314942528735632,-0.352165725047081,-0.13172509269131005,0.21,0.79,,,,,,,,,,,,,,,0.13,0.11,0.07,0.11,0.11,0.1,0.14,0.22,0.08,-0.33333333333333326,0.18,-0.10000000000000009,0.31,0.06896551724137945,0.36,0.33333333333333326,0.07,-0.41666666666666663,,,,,,,,0.019,0.165,0.025,0.89,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.51,0.21,0.25,0.24,0.26,0.06,0.34,0.32,0.2,0.14
0,https://www.niche.com/places-to-live/c/harlan-county-ne/,B minus,B,A,B,C+,C,B+,B minus,A minus,C minus,D+,B+,"Harlan County is located in Nebraska with a population of 3,415. In Harlan County, most residents own their homes. Many retirees live in Harlan County and residents tend to be conservative.",3415,102700,634,49835,-0.527816091954023,-0.4030131826741996,-0.20699202775169867,0.21,0.79,,,,,,,,,,,,,,,0.13,0.11,0.07,0.08,0.1,0.11,0.15,0.25,0.05,-0.5833333333333333,0.17,-0.15000000000000002,0.43,0.48275862068965525,0.27,0.0,0.07,-0.41666666666666663,,,,,,,,0.006999999999999999,0.106,0.006999999999999999,0.95,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.49,0.51,0.22,0.22,0.23,0.28,0.05,0.27,0.3,0.29,0.14
0,https://www.niche.com/places-to-live/c/brown-county-ne/,B minus,B,B+,B minus,C,C,A minus,unavailable,A,C minus,C,A,"Brown County is located in Nebraska with a population of 3,015. In Brown County, most residents own their homes. Many retirees live in Brown County and residents tend to be conservative.",3015,79700,529,43098,-0.6335632183908046,-0.5018832391713748,-0.314195694031157,0.25,0.75,,,,,,,,,,,,,,,0.12,0.08,0.06,0.09,0.1,0.11,0.16,0.27,0.06,-0.5,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.41,0.5185185185185184,0.05,-0.5833333333333333,,,,,,,,0.003,0.128,0.023,0.96,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.52,0.48,0.26,0.25,0.22,0.21,0.05,0.29,0.35,0.27,0.09
0,https://www.niche.com/places-to-live/c/granite-county-mt/,B minus,B+,B,B minus,C+,C,A minus,B minus,C+,B minus,A minus,A minus,"Granite County is located in Montana with a population of 3,311. In Granite County, most residents own their homes. Many retirees live in Granite County and residents tend to be conservative.",3311,224000,515,49881,0.029885057471264354,-0.515065913370998,-0.20626004487373295,0.21,0.79,,,,,,,,,,,,,,,0.08,0.1,0.07,0.05,0.1,0.11,0.19,0.29,0.09,-0.25,0.2,0.0,0.32,0.10344827586206917,0.31,0.14814814814814814,0.08,-0.33333333333333326,,,,,,,,0.013999999999999999,0.078,0.002,0.94,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.48,0.52,0.19,0.25,0.3,0.2,0.06,0.34,0.34,0.2,0.12
0,https://www.niche.com/places-to-live/c/pierce-county-nd/,B minus,B+,A,B,C+,C,A,C,A minus,C+,D minus,B+,"Pierce County is located in North Dakota with a population of 4,126. In Pierce County, most residents own their homes. Many retirees live in Pierce County and residents tend to be conservative.",4126,128600,680,55660,-0.40873563218390807,-0.35969868173258,-0.11430071766147387,0.26,0.74,71.3,-0.74778917580474,0,-1.0,0,-1.0,0,-1.0,106.9,-0.7862427514497101,1354.2,-0.33708635206579196,427.7,0.5059859154929578,0.13,0.08,0.07,0.12,0.09,0.12,0.15,0.24,0.05,-0.5833333333333333,0.16,-0.20000000000000007,0.37,0.27586206896551735,0.35,0.29629629629629606,0.07,-0.41666666666666663,,,,,,,,0.006,0.165,0.004,0.93,0.0,0.0,0.01,0.01,0.04,0.0,0.0,0.5,0.5,0.3,0.12,0.24,0.27,0.07,0.29,0.27,0.26,0.18
0,https://www.niche.com/places-to-live/c/hand-county-sd/,B minus,B minus,B+,B minus,C,C,A minus,B minus,A,B minus,D,A,"Hand County is located in South Dakota with a population of 3,256. In Hand County, most residents own their homes. Many retirees live in Hand County and residents tend to be conservative.",3256,128400,515,54155,-0.4096551724137931,-0.515065913370998,-0.1382492879079611,0.32,0.68,0,-1.0,0,-1.0,0,-1.0,0,-1.0,560.6,0.12097580483903214,420.5,-0.7941550812610143,0,-1.0,0.13,0.08,0.08,0.09,0.09,0.12,0.16,0.24,0.05,-0.5833333333333333,0.17,-0.15000000000000002,0.39,0.3448275862068968,0.33,0.2222222222222221,0.06,-0.5,,,,,,,,0.0,0.081,0.006,0.96,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.5,0.5,0.19,0.23,0.22,0.28,0.08,0.23,0.31,0.3,0.17
0,https://www.niche.com/places-to-live/c/logan-county-ne/,B minus,B+,B+,D minus,B minus,C,A minus,A+,A minus,C minus,C,B+,"Logan County is located in Nebraska with a population of 927. In Logan County, most residents own their homes. Many retirees live in Logan County and residents tend to be conservative.",927,110300,614,52708,-0.4928735632183908,-0.42184557438794723,-0.16127492322136117,0.26,0.74,,,,,,,,,,,,,,,0.12,0.16,0.06,0.06,0.16,0.11,0.13,0.2,0.02,-0.8333333333333333,0.18,-0.10000000000000009,0.44,0.517241379310345,0.3,0.11111111111111094,0.06,-0.5,4.5,2,1,1,0,0,0,0.003,0.11699999999999999,0.035,0.94,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.46,0.54,0.14,0.27,0.26,0.27,0.07,0.3,0.32,0.22,0.16
0,https://www.niche.com/places-to-live/c/perkins-county-sd/,B minus,C+,A minus,C minus,C+,C,A,C+,A,C+,C minus,A+,"Perkins County is located in South Dakota with a population of 2,897. In Perkins County, most residents own their homes. Many retirees live in Perkins County and residents tend to be conservative.",2897,102000,590,57981,-0.5310344827586206,-0.4444444444444444,-0.07736740766672501,0.27,0.73,,,,,,,,,,,,,,,0.11,0.11,0.07,0.08,0.11,0.11,0.17,0.24,0.06,-0.5,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.36,0.33333333333333326,0.08,-0.33333333333333326,,,,,,,,0.02,0.092,0.004,0.94,0.01,0.0,0.01,0.0,0.04,0.0,0.0,0.48,0.52,0.21,0.18,0.27,0.27,0.08,0.27,0.3,0.27,0.15
0,https://www.niche.com/places-to-live/c/bristol-bay-borough-ak/,B minus,B+,B minus,B,C+,A minus,A minus,unavailable,C,C minus,C minus,A+,"Bristol Bay Borough is a County in Alaska with a population of 875. In Bristol Bay Borough, most residents own their homes. Many young professionals live in Bristol Bay Borough.",875,188800,1120,79808,-0.13195402298850578,0.05461393596986808,0.26995846792801115,0.46,0.54,0,-1.0,0,-1.0,0,-1.0,0,-1.0,343.2,-0.31373725254949014,343.2,-0.8319953005678481,1029.7,2.625704225352113,0.11,0.1,0.07,0.1,0.14,0.17,0.21,0.1,0.04,-0.6666666666666666,0.19,-0.050000000000000044,0.34,0.1724137931034484,0.37,0.37037037037037024,0.06,-0.5,,,,,,,,0.071,0.07,0.015,0.51,0.04,0.0,0.1,0.01,0.34,0.0,0.0,0.4,0.6,0.11,0.14,0.19,0.39,0.17,0.23,0.21,0.25,0.31
0,https://www.niche.com/places-to-live/c/sedgwick-county-co/,B minus,A minus,A minus,B,B minus,B minus,B minus,C+,B,C+,C,B,"Sedgwick County is located in Colorado with a population of 2,322. In Sedgwick County, most residents own their homes. Many retirees live in Sedgwick County and residents tend to be conservative.",2322,97100,556,43150,-0.5535632183908046,-0.4764595103578154,-0.3133682351256305,0.29,0.71,,,,,,,,,,,,,,,0.16,0.09,0.05,0.1,0.1,0.12,0.15,0.23,0.06,-0.5,0.13,-0.35,0.38,0.3103448275862071,0.29,0.07407407407407396,0.13,0.08333333333333348,,,,,,,,0.04,0.183,0.021,0.84,0.13,0.01,0.0,0.01,0.0,0.0,0.0,0.52,0.48,0.31,0.21,0.22,0.2,0.06,0.31,0.36,0.23,0.1
0,https://www.niche.com/places-to-live/c/concho-county-tx/,B minus,B minus,A minus,C,C+,A minus,A minus,B+,A minus,B minus,D,B minus,"Concho County is located in Texas with a population of 3,266. In Concho County, most residents own their homes. Residents of Concho County tend to be conservative.",3266,101500,721,47500,-0.5333333333333333,-0.3210922787193974,-0.24414811514408918,0.25,0.75,,,,,,,,,,,,,,,0.07,0.08,0.04,0.13,0.16,0.17,0.14,0.2,0.03,-0.75,0.1,-0.5,0.24,-0.1724137931034483,0.31,0.14814814814814814,0.32,1.666666666666667,,,,,,,,0.006999999999999999,0.11800000000000001,0.253,0.53,0.45,0.0,0.0,0.01,0.0,0.0,0.0,0.36,0.64,0.24,0.24,0.21,0.26,0.06,0.35,0.31,0.22,0.11
0,https://www.niche.com/places-to-live/c/jackson-county-sd/,B minus,B minus,C+,C,B minus,B+,A minus,C+,A,C minus,C minus,A,"Jackson County is located in South Dakota with a population of 3,290. In Jackson County, most residents own their homes. Many young professionals live in Jackson County and residents tend to be conservative.",3290,52500,544,33295,-0.7586206896551724,-0.487758945386064,-0.4701876103941569,0.42,0.58,139.3,-0.5072515033604528,0,-1.0,0,-1.0,0,-1.0,139.3,-0.7214557088582283,557.1,-0.7272860779322499,0,-1.0,0.2,0.12,0.1,0.11,0.1,0.1,0.12,0.14,0.03,-0.75,0.15,-0.2500000000000001,0.31,0.06896551724137945,0.34,0.2592592592592593,0.18,0.5,,,,,,,,0.05,0.446,0.005,0.39,0.0,0.0,0.02,0.0,0.58,0.0,0.0,0.5,0.5,0.41,0.28,0.13,0.14,0.03,0.44,0.32,0.17,0.08
0,https://www.niche.com/places-to-live/c/lake-and-peninsula-borough-ak/,B minus,A+,B+,D+,B,B+,B minus,unavailable,B minus,C minus,C minus,A+,"Lake and Peninsula Borough is a County in Alaska with a population of 1,393. In Lake and Peninsula Borough, most residents own their homes. Many families live in Lake and Peninsula Borough.",1393,114900,743,44135,-0.4717241379310345,-0.300376647834275,-0.29769425393440796,0.29,0.71,,,,,,,,,,,,,,,0.13,0.11,0.11,0.16,0.15,0.13,0.14,0.08,0.08,-0.33333333333333326,0.08,-0.6000000000000001,0.28,-0.0344827586206895,0.44,0.6296296296296295,0.12,0.0,,,,,,,,0.105,0.161,0.017,0.21,0.0,0.02,0.06,0.01,0.7,0.0,0.0,0.46,0.54,0.28,0.23,0.23,0.21,0.05,0.39,0.29,0.19,0.13
0,https://www.niche.com/places-to-live/c/decatur-county-ks/,B minus,B+,A minus,C,C+,C,A minus,C+,A,C minus,C minus,B,"Decatur County is located in Kansas with a population of 2,860. In Decatur County, most residents own their homes. Many retirees live in Decatur County and residents tend to be conservative.",2860,67900,669,48125,-0.687816091954023,-0.3700564971751412,-0.2342026956065114,0.26,0.74,59.2,-0.7905907322249734,0,-1.0,0,-1.0,0,-1.0,414.7,-0.1707658468306339,829.4,-0.5939886430389661,0,-1.0,0.11,0.08,0.06,0.11,0.1,0.1,0.17,0.27,0.04,-0.6666666666666666,0.19,-0.050000000000000044,0.36,0.24137931034482762,0.35,0.29629629629629606,0.06,-0.5,,,,,,,,0.01,0.153,0.024,0.95,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.25,0.23,0.26,0.22,0.04,0.26,0.36,0.21,0.17
0,https://www.niche.com/places-to-live/c/racine-county-wi/,A minus,B+,B minus,A,A minus,A minus,B minus,C,B,B+,A minus,B,"Racine County is located in Wisconsin with a population of 195,602. In Racine County, most residents own their homes. Many families and young professionals live in Racine County and residents tend to have moderate political views.",195602,176000,857,61336,-0.19080459770114944,-0.1930320150659134,-0.023980395589007553,0.32,0.68,270,-0.04492394764768304,0.7,-0.8852459016393442,53.3,0.30958230958230937,90.9,-0.3291512915129151,360.9,-0.2783443311337733,1370.3,-0.3292050127276287,110,-0.6126760563380282,0.12,0.11,0.08,0.12,0.12,0.14,0.14,0.16,0.09,-0.25,0.17,-0.15000000000000002,0.34,0.1724137931034484,0.32,0.18518518518518512,0.1,-0.16666666666666663,3.76,59,10,27,21,0,1,0.027999999999999997,0.124,0.025,0.72,0.13,0.01,0.02,0.11,0.0,0.0,0.0,0.5,0.5,0.19,0.18,0.22,0.3,0.11,0.25,0.3,0.26,0.19
0,https://www.niche.com/places-to-live/c/yankton-county-sd/,A minus,B,B+,A minus,B,B minus,A minus,C+,A minus,A minus,C+,A,"Yankton County is located in South Dakota with a population of 22,717. In Yankton County, most residents own their homes. Many young professionals live in Yankton County and residents tend to be conservative.",22717,148300,644,58342,-0.31816091954022985,-0.3935969868173258,-0.07162293334182013,0.35,0.65,322.4,0.14043155288291476,0,-1.0,68.6,0.6855036855036853,0,-1.0,274.4,-0.4513097380523896,2153.8,0.05433718425690248,68.6,-0.7584507042253521,0.12,0.1,0.09,0.11,0.12,0.14,0.14,0.18,0.1,-0.16666666666666663,0.16,-0.20000000000000007,0.3,0.034482758620689724,0.35,0.29629629629629606,0.09,-0.25,3.24,17,1,5,8,3,0,0.023,0.111,0.01,0.88,0.05,0.0,0.02,0.02,0.03,0.0,0.0,0.48,0.52,0.18,0.22,0.25,0.26,0.09,0.27,0.3,0.29,0.14
0,https://www.niche.com/places-to-live/c/bremer-county-ia/,A minus,B+,A,B+,B+,C,A minus,C,A minus,B,C+,B+,"Bremer County is located in Iowa with a population of 24,864. In Bremer County, most residents own their homes. Many young professionals and retirees live in Bremer County and residents tend to lean conservative.",24864,165700,661,70395,-0.2381609195402299,-0.37758945386064036,0.12017249335645985,0.17,0.83,1078.8,2.8160594269543684,0,-1.0,19.7,-0.515970515970516,9.9,-0.9269372693726937,247.4,-0.5052989402119576,900.6,-0.5591345212453496,19.8,-0.930281690140845,0.12,0.1,0.12,0.1,0.12,0.12,0.13,0.2,0.11,-0.08333333333333326,0.2,0.0,0.33,0.13793103448275867,0.33,0.2222222222222221,0.04,-0.6666666666666666,,,,,,,,0.013999999999999999,0.07400000000000001,0.008,0.95,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.14,0.15,0.23,0.37,0.1,0.27,0.24,0.29,0.2
0,https://www.niche.com/places-to-live/c/gaston-county-nc/,A minus,B+,B,B+,A minus,A minus,B minus,B+,B+,B+,B+,C+,"Gaston County is located in North Carolina with a population of 219,271. In Gaston County, most residents own their homes. Many families live in Gaston County and residents tend to be conservative.",219271,144200,832,52835,-0.3370114942528736,-0.21657250470809797,-0.15925401397132533,0.35,0.65,419.7,0.4846126636009904,5.4,-0.11475409836065564,30.4,-0.2530712530712531,158.4,0.1690036900369003,650.5,0.3007398520295941,3379.6,0.6543959271588016,271.1,-0.04542253521126749,0.12,0.1,0.08,0.13,0.13,0.15,0.13,0.16,0.06,-0.5,0.15,-0.2500000000000001,0.33,0.13793103448275867,0.31,0.14814814814814814,0.15,0.25,4.03,33,11,12,10,0,0,0.039,0.14300000000000002,0.031,0.72,0.07,0.02,0.02,0.16,0.0,0.0,0.0,0.52,0.48,0.23,0.2,0.24,0.26,0.08,0.28,0.33,0.25,0.14
0,https://www.niche.com/places-to-live/c/noble-county-ok/,A minus,B,A,B minus,B+,B,A,B,A,C+,C+,B,"Noble County is located in Oklahoma with a population of 11,335. In Noble County, most residents own their homes. Many families and young professionals live in Noble County and residents tend to be conservative.",11335,103500,675,56117,-0.5241379310344827,-0.364406779661017,-0.107028626895597,0.23,0.77,160,-0.43402900601344174,0,-1.0,80,0.9656019656019654,60,-0.5571955719557196,440,-0.12017596480703863,1380,-0.3244566281574309,120,-0.5774647887323944,0.14,0.11,0.07,0.12,0.11,0.12,0.14,0.19,0.07,-0.41666666666666663,0.16,-0.20000000000000007,0.26,-0.10344827586206884,0.42,0.5555555555555554,0.1,-0.16666666666666663,5,1,1,0,0,0,0,0.025,0.107,0.005,0.81,0.04,0.0,0.08,0.0,0.06,0.0,0.0,0.51,0.49,0.19,0.21,0.25,0.28,0.08,0.28,0.31,0.24,0.17
0,https://www.niche.com/places-to-live/c/lake-county-sd/,A minus,B+,A,B+,B,C,A minus,C,A minus,B,C minus,B+,"Lake County is located in South Dakota with a population of 12,717. In Lake County, most residents own their homes. Many young professionals and retirees live in Lake County and residents tend to be conservative.",12717,168400,597,61846,-0.22574712643678163,-0.4378531073446328,-0.015864933246344082,0.25,0.75,105.5,-0.6268128758401132,0,-1.0,39.6,-0.027027027027027084,0,-1.0,237.3,-0.525494901019796,896.6,-0.561092617975328,13.2,-0.9535211267605633,0.11,0.1,0.11,0.1,0.11,0.1,0.17,0.21,0.1,-0.16666666666666663,0.24,0.19999999999999996,0.26,-0.10344827586206884,0.32,0.18518518518518512,0.09,-0.25,,,,,,,,0.018000000000000002,0.127,0.011000000000000001,0.93,0.01,0.02,0.02,0.0,0.01,0.0,0.0,0.48,0.52,0.18,0.14,0.26,0.34,0.08,0.32,0.27,0.25,0.17
0,https://www.niche.com/places-to-live/c/brule-county-sd/,A minus,B,B+,B,B+,B,B+,C,A minus,B+,C+,A+,"Brule County is located in South Dakota with a population of 5,258. In Brule County, most residents own their homes. Many young professionals live in Brule County and residents tend to be conservative.",5258,152600,679,57196,-0.2983908045977012,-0.3606403013182674,-0.08985885460592269,0.38,0.62,380.7,0.34665723381676683,0,-1.0,42.3,0.03931203931203919,0,-1.0,296.1,-0.40791841631673664,1988.2,-0.026728020364205962,0,-1.0,0.12,0.13,0.07,0.1,0.11,0.12,0.17,0.18,0.09,-0.25,0.18,-0.10000000000000009,0.3,0.034482758620689724,0.31,0.14814814814814814,0.11,-0.08333333333333326,,,,,,,,0.013999999999999999,0.13,0.005,0.84,0.03,0.0,0.02,0.0,0.11,0.0,0.0,0.5,0.5,0.19,0.2,0.26,0.26,0.09,0.28,0.32,0.26,0.15
0,https://www.niche.com/places-to-live/c/lee-county-nc/,A minus,B,B minus,B,A minus,A,C+,B,B+,A,B+,B minus,"Lee County is located in North Carolina with a population of 60,481. In Lee County, most residents own their homes. Many families and young professionals live in Lee County and residents tend to lean conservative.",60481,144200,775,49994,-0.3370114942528736,-0.27024482109227876,-0.20446191302133887,0.33,0.67,124.1,-0.5610187477891758,20.1,2.295081967213115,0,-1.0,120.8,-0.10848708487084868,694.5,0.38872225554889006,2603.6,0.27452516154298023,104,-0.6338028169014085,0.13,0.11,0.08,0.13,0.12,0.13,0.13,0.16,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.35,0.2068965517241379,0.27,0.0,0.17,0.41666666666666674,4,1,0,1,0,0,0,0.044000000000000004,0.161,0.062,0.58,0.19,0.01,0.01,0.19,0.01,0.0,0.0,0.52,0.48,0.23,0.21,0.25,0.24,0.08,0.3,0.34,0.23,0.13
0,https://www.niche.com/places-to-live/c/winneshiek-county-ia/,A minus,A,A,A minus,B+,C,B+,C,B+,B minus,B minus,A minus,"Winneshiek County is located in Iowa with a population of 20,262. In Winneshiek County, most residents own their homes. Many young professionals and retirees live in Winneshiek County and residents tend to have moderate political views.",20262,177300,702,65263,-0.18482758620689654,-0.3389830508474576,0.038508664449501184,0.21,0.79,50.7,-0.8206579412805094,0,-1.0,0,-1.0,0,-1.0,76.1,-0.8478304339132174,900.7,-0.5590855688271,88.8,-0.6873239436619718,0.09,0.09,0.16,0.09,0.1,0.12,0.15,0.2,0.12,0.0,0.19,-0.050000000000000044,0.32,0.10344827586206917,0.33,0.2222222222222221,0.05,-0.5833333333333333,5,1,1,0,0,0,0,0.012,0.083,0.013000000000000001,0.95,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.17,0.16,0.25,0.33,0.09,0.31,0.25,0.28,0.16
0,https://www.niche.com/places-to-live/c/nueces-county-tx/,A minus,B+,C+,A,A minus,A minus,B,A minus,B minus,A minus,B,A minus,"Nueces County is located in Texas with a population of 361,540. In Nueces County, most residents own their homes. Many families and young professionals live in Nueces County and residents tend to have moderate political views.",361540,138700,1017,55919,-0.36229885057471267,-0.0423728813559322,-0.11017933580510164,0.42,0.58,489.6,0.7318712415988682,6.4,0.049180327868852514,67.2,0.651105651105651,135.2,-0.0022140221402214832,720,0.4397120575884823,2703.7,0.32352653221069105,223.4,-0.21338028169014078,0.14,0.11,0.1,0.15,0.13,0.12,0.12,0.14,0.08,-0.33333333333333326,0.14,-0.29999999999999993,0.32,0.10344827586206917,0.29,0.07407407407407396,0.17,0.41666666666666674,3.2,5,0,3,0,2,0,0.033,0.16399999999999998,0.055999999999999994,0.29,0.64,0.02,0.01,0.04,0.0,0.0,0.0,0.51,0.49,0.22,0.19,0.21,0.27,0.1,0.3,0.29,0.23,0.17
