,Field,Program,Link,Rank,Sort type
7022,Physical Medicine & Rehabilitation,University of Kentucky College of Medicine,https://www.doximity.com/residency/programs/f31d4181-8644-46c1-a1be-1962ed20c7cc-university-of-kentucky-college-of-medicine-physical-medicine-rehabilitation,30,Size of Program
7023,Physical Medicine & Rehabilitation,University of New Mexico School of Medicine,https://www.doximity.com/residency/programs/75ea567f-7240-4eb7-b5c8-ee5e5189a7c8-university-of-new-mexico-school-of-medicine-physical-medicine-rehabilitation,31,Size of Program
7024,Physical Medicine & Rehabilitation,Vidant Medical Center/East Carolina University,https://www.doximity.com/residency/programs/52c6481c-459a-4a9b-a956-b6318895c3bf-vidant-medical-center-east-carolina-university-physical-medicine-rehabilitation,32,Size of Program
7025,Physical Medicine & Rehabilitation,University of Minnesota,https://www.doximity.com/residency/programs/17e5345d-18c4-4dd7-a804-e315bccef4b4-university-of-minnesota-physical-medicine-rehabilitation,33,Size of Program
7026,Physical Medicine & Rehabilitation,Burke Rehabilitation Hospital,https://www.doximity.com/residency/programs/9b7e8c9f-9851-4b6c-9922-7571e4b4a6a4-burke-rehabilitation-hospital-physical-medicine-rehabilitation,34,Size of Program
7027,Physical Medicine & Rehabilitation,Emory University School of Medicine,https://www.doximity.com/residency/programs/ae790a3f-3d68-4f47-a3a5-fe424c07a3b0-emory-university-school-of-medicine-physical-medicine-rehabilitation,35,Size of Program
7028,Physical Medicine & Rehabilitation,Marianjoy Rehabilitation Hospital,https://www.doximity.com/residency/programs/deb2d6de-e364-4036-9608-39261b6ad746-marianjoy-rehabilitation-hospital-physical-medicine-rehabilitation,36,Size of Program
7029,Physical Medicine & Rehabilitation,Medical College of Wisconsin Affiliated Hospitals,https://www.doximity.com/residency/programs/bdc9636e-93d6-4901-8618-01b01a074559-medical-college-of-wisconsin-affiliated-hospitals-physical-medicine-rehabilitation,37,Size of Program
7030,Physical Medicine & Rehabilitation,SUNY Upstate Medical University,https://www.doximity.com/residency/programs/464252a0-607f-4e6e-9dbf-7c66c09b416a-suny-upstate-medical-university-physical-medicine-rehabilitation,38,Size of Program
7031,Physical Medicine & Rehabilitation,Tufts Medical Center,https://www.doximity.com/residency/programs/d4ac5d32-9ae6-4512-9a32-2c33db39c016-tufts-medical-center-physical-medicine-rehabilitation,39,Size of Program
7032,Physical Medicine & Rehabilitation,University of Michigan Health System,https://www.doximity.com/residency/programs/e3b748af-25e2-4ad1-9af3-5faf83424a26-university-of-michigan-health-system-physical-medicine-rehabilitation,40,Size of Program
7033,Physical Medicine & Rehabilitation,University of Virginia Medical Center,https://www.doximity.com/residency/programs/2473dab4-d65c-45f1-9484-c3ad608e8079-university-of-virginia-medical-center-physical-medicine-rehabilitation,41,Size of Program
7034,Physical Medicine & Rehabilitation,Virginia Commonwealth University Health System,https://www.doximity.com/residency/programs/d45344d8-8d6b-4b1e-91c7-286f087339ca-virginia-commonwealth-university-health-system-physical-medicine-rehabilitation,42,Size of Program
7035,Physical Medicine & Rehabilitation,Beaumont Health (Royal Oak),https://www.doximity.com/residency/programs/f8b76c35-7777-49fe-82ab-9ca3a56fe54b-beaumont-health-royal-oak-physical-medicine-rehabilitation,43,Size of Program
7036,Physical Medicine & Rehabilitation,Geisinger Health System,https://www.doximity.com/residency/programs/9c0cc985-2bc0-408b-859e-4ec3606febb4-geisinger-health-system-physical-medicine-rehabilitation,44,Size of Program
7037,Physical Medicine & Rehabilitation,"Memorial Healthcare System (Hollywood, Florida)",https://www.doximity.com/residency/programs/85d077fa-d504-4e8b-a995-0763eedd3b17-memorial-healthcare-system-hollywood-florida-physical-medicine-rehabilitation,45,Size of Program
7038,Physical Medicine & Rehabilitation,Rush University Medical Center,https://www.doximity.com/residency/programs/a73deb67-6c68-4e51-bdb3-d5ce5986b8ea-rush-university-medical-center-physical-medicine-rehabilitation,46,Size of Program
7039,Physical Medicine & Rehabilitation,Sparrow Hospital,https://www.doximity.com/residency/programs/42000616-55d3-4c81-8ad9-8bc19949c09c-sparrow-hospital-physical-medicine-rehabilitation,47,Size of Program
7040,Physical Medicine & Rehabilitation,University of Arkansas for Medical Sciences,https://www.doximity.com/residency/programs/7cac6988-c38d-46d7-8fa6-f970c6045c47-university-of-arkansas-for-medical-sciences-physical-medicine-rehabilitation,48,Size of Program
7041,Physical Medicine & Rehabilitation,University of Nebraska Medical Center College of Medicine,https://www.doximity.com/residency/programs/accb88a2-42c8-4d6a-81d7-6e9a5b3e2f97-university-of-nebraska-medical-center-college-of-medicine-physical-medicine-rehabilitation,49,Size of Program
7042,Physical Medicine & Rehabilitation,University of Texas Health Science Center at Houston,https://www.doximity.com/residency/programs/9e84a6c9-d7c7-4d92-80c9-a5613e82fd56-university-of-texas-health-science-center-at-houston-physical-medicine-rehabilitation,50,Size of Program
7043,Physical Medicine & Rehabilitation,Vanderbilt University Medical Center,https://www.doximity.com/residency/programs/8c3ffd2b-d81e-4aaf-bf66-91d3ec845d41-vanderbilt-university-medical-center-physical-medicine-rehabilitation,51,Size of Program
7044,Physical Medicine & Rehabilitation,Washington University/B-JH/SLCH Consortium,https://www.doximity.com/residency/programs/de0f99e4-220c-4028-b6e1-d1a2f2b39e87-washington-university-b-jh-slch-consortium-physical-medicine-rehabilitation,52,Size of Program
7045,Physical Medicine & Rehabilitation,Carolinas Medical Center,https://www.doximity.com/residency/programs/776a29e9-57bb-4570-b5a3-d4a4fd452e37-carolinas-medical-center-physical-medicine-rehabilitation,53,Size of Program
7046,Physical Medicine & Rehabilitation,Detroit Medical Center/Wayne State University,https://www.doximity.com/residency/programs/4aef8cb5-64fe-4b18-ab91-de67ed7bd7bb-detroit-medical-center-wayne-state-university-physical-medicine-rehabilitation,54,Size of Program
7047,Physical Medicine & Rehabilitation,HCA Healthcare Sunrise Health Graduate Medical Education,https://www.doximity.com/residency/programs/55b46cd5-e654-431a-be05-8a1831cefd34-hca-healthcare-sunrise-health-graduate-medical-education-physical-medicine-rehabilitation,55,Size of Program
7048,Physical Medicine & Rehabilitation,National Capital Consortium,https://www.doximity.com/residency/programs/bce53e80-ed38-4f48-bf95-a29315820820-national-capital-consortium-physical-medicine-rehabilitation,56,Size of Program
7049,Physical Medicine & Rehabilitation,Schwab Rehabilitation Hospital and Care Network/University of Chicago,https://www.doximity.com/residency/programs/61b583f1-b9b0-42fd-99af-519e839dc549-schwab-rehabilitation-hospital-and-care-network-university-of-chicago-physical-medicine-rehabilitation,57,Size of Program
7050,Physical Medicine & Rehabilitation,University of California (Irvine),https://www.doximity.com/residency/programs/07d92e31-d174-4625-86f2-b3be77898d80-university-of-california-irvine-physical-medicine-rehabilitation,58,Size of Program
7051,Physical Medicine & Rehabilitation,University of Colorado,https://www.doximity.com/residency/programs/1c8e3c33-4441-4a2d-b9e9-f34a8e877c68-university-of-colorado-physical-medicine-rehabilitation,59,Size of Program
7052,Physical Medicine & Rehabilitation,Nassau University Medical Center,https://www.doximity.com/residency/programs/3c141da4-f5be-4df6-92e5-91da0703f461-nassau-university-medical-center-physical-medicine-rehabilitation,60,Size of Program
7053,Physical Medicine & Rehabilitation,Indiana University School of Medicine,https://www.doximity.com/residency/programs/766f91b6-a205-43b4-84c2-65a723c7d3cc-indiana-university-school-of-medicine-physical-medicine-rehabilitation,61,Size of Program
7054,Physical Medicine & Rehabilitation,JFK Medical Center,https://www.doximity.com/residency/programs/453e1497-c93c-4a88-865d-07a11ac65b71-jfk-medical-center-physical-medicine-rehabilitation,62,Size of Program
7055,Physical Medicine & Rehabilitation,Kingsbrook Jewish Medical Center,https://www.doximity.com/residency/programs/2daa4ef7-9830-46aa-a3a3-24585d28825e-kingsbrook-jewish-medical-center-physical-medicine-rehabilitation,63,Size of Program
7056,Physical Medicine & Rehabilitation,Mary Free Bed Hospital,https://www.doximity.com/residency/programs/4182644f-e11c-4016-b731-e0479bb62efb-mary-free-bed-hospital-physical-medicine-rehabilitation,64,Size of Program
7057,Physical Medicine & Rehabilitation,Penn State Milton S Hershey Medical Center,https://www.doximity.com/residency/programs/b6c46d9c-462d-41f5-aaa3-23ca564ee10d-penn-state-milton-s-hershey-medical-center-physical-medicine-rehabilitation,65,Size of Program
7058,Physical Medicine & Rehabilitation,Sinai Hospital of Baltimore,https://www.doximity.com/residency/programs/e5dd6a13-279a-4395-8044-485a13e393b1-sinai-hospital-of-baltimore-physical-medicine-rehabilitation,66,Size of Program
7059,Physical Medicine & Rehabilitation,Tower Health,https://www.doximity.com/residency/programs/dd95f9e2-2c58-4684-b19e-895e475a3e64-tower-health-physical-medicine-rehabilitation,67,Size of Program
7060,Physical Medicine & Rehabilitation,University of Alabama Medical Center,https://www.doximity.com/residency/programs/903e3c64-00bb-4120-b000-dc23b51da5fd-university-of-alabama-medical-center-physical-medicine-rehabilitation,68,Size of Program
7061,Physical Medicine & Rehabilitation,University of California Davis Health,https://www.doximity.com/residency/programs/551973db-d7a6-44ca-bb02-afac7bda4b59-university-of-california-davis-health-physical-medicine-rehabilitation,69,Size of Program
7062,Physical Medicine & Rehabilitation,University of Central Florida/HCA Healthcare GME (Pensacola),https://www.doximity.com/residency/programs/fe98b486-e4c5-409f-8ffb-a43e959e9483-university-of-central-florida-hca-healthcare-gme-pensacola-physical-medicine-rehabilitation,70,Size of Program
7063,Physical Medicine & Rehabilitation,University of Cincinnati Medical Center/College of Medicine,https://www.doximity.com/residency/programs/64b94790-91f9-4b31-af06-c3e964711ec9-university-of-cincinnati-medical-center-college-of-medicine-physical-medicine-rehabilitation,71,Size of Program
7064,Physical Medicine & Rehabilitation,University of Florida College of Medicine,https://www.doximity.com/residency/programs/47f8b4d8-ddbd-48d5-8540-ce6f73fc2761-university-of-florida-college-of-medicine-physical-medicine-rehabilitation,72,Size of Program
7065,Physical Medicine & Rehabilitation,University of Kansas School of Medicine,https://www.doximity.com/residency/programs/7cf90a14-59df-45e9-973f-166a76e3dec2-university-of-kansas-school-of-medicine-physical-medicine-rehabilitation,73,Size of Program
7066,Physical Medicine & Rehabilitation,University of Louisville School of Medicine,https://www.doximity.com/residency/programs/bfbef997-5b56-47f6-b1b1-12180193e54b-university-of-louisville-school-of-medicine-physical-medicine-rehabilitation,74,Size of Program
7067,Physical Medicine & Rehabilitation,University of Missouri-Columbia,https://www.doximity.com/residency/programs/8dca0626-f925-47a5-88e6-73579f78ca45-university-of-missouri-columbia-physical-medicine-rehabilitation,75,Size of Program
7068,Physical Medicine & Rehabilitation,University of North Carolina Hospitals,https://www.doximity.com/residency/programs/ba77b64a-d6c6-4e3e-92dd-f280a40dfe36-university-of-north-carolina-hospitals-physical-medicine-rehabilitation,76,Size of Program
7069,Physical Medicine & Rehabilitation,University of Puerto Rico,https://www.doximity.com/residency/programs/896d5ccf-49d7-478f-9d02-ef889c17e47a-university-of-puerto-rico-physical-medicine-rehabilitation,77,Size of Program
7070,Physical Medicine & Rehabilitation,University of Rochester,https://www.doximity.com/residency/programs/44650b15-5eed-427d-82e0-d33a00dc14cc-university-of-rochester-physical-medicine-rehabilitation,78,Size of Program
7071,Physical Medicine & Rehabilitation,University of South Florida Morsani (James A Haley Veterans Hospital),https://www.doximity.com/residency/programs/acf4ba43-cc76-4e20-b988-dc46c2d576c9-university-of-south-florida-morsani-james-a-haley-veterans-hospital-physical-medicine-rehabilitation,79,Size of Program
7072,Physical Medicine & Rehabilitation,VA Caribbean Healthcare System,https://www.doximity.com/residency/programs/2a66935d-1564-4789-b1ac-3123aded3a40-va-caribbean-healthcare-system-physical-medicine-rehabilitation,80,Size of Program
7073,Physical Medicine & Rehabilitation,Zucker School of Medicine at Hofstra/Northwell,https://www.doximity.com/residency/programs/807aadfc-6158-469f-9ecb-49c197248e9e-zucker-school-of-medicine-at-hofstra-northwell-physical-medicine-rehabilitation,81,Size of Program
7074,Physical Medicine & Rehabilitation,Eastern Virginia Medical School,https://www.doximity.com/residency/programs/fa4ea145-c8fa-4e19-9873-0bc7a71985df-eastern-virginia-medical-school-physical-medicine-rehabilitation,82,Size of Program
7075,Physical Medicine & Rehabilitation,Baylor University Medical Center,https://www.doximity.com/residency/programs/a336c231-0900-41d3-970e-32429940a860-baylor-university-medical-center-physical-medicine-rehabilitation,83,Size of Program
7076,Physical Medicine & Rehabilitation,Good Samaritan Hospital Medical Center,https://www.doximity.com/residency/programs/75b7d929-65c3-4f17-9220-996fd2ac8e34-good-samaritan-hospital-medical-center-physical-medicine-rehabilitation,84,Size of Program
7077,Physical Medicine & Rehabilitation,New York Medical College (Metropolitan),https://www.doximity.com/residency/programs/88fbfe96-d6b4-455b-afe6-1a31605e0a00-new-york-medical-college-metropolitan-physical-medicine-rehabilitation,85,Size of Program
7078,Physical Medicine & Rehabilitation,OPTI West,https://www.doximity.com/residency/programs/eff74d5b-c700-4447-96e0-42be841b1c75-opti-west-physical-medicine-rehabilitation,86,Size of Program
7079,Physical Medicine & Rehabilitation,Stony Brook Medicine/University Hospital,https://www.doximity.com/residency/programs/a978d368-488d-4e74-b39d-a708578f8bae-stony-brook-medicine-university-hospital-physical-medicine-rehabilitation,87,Size of Program
7080,Physical Medicine & Rehabilitation,University of Toledo,https://www.doximity.com/residency/programs/3be5e040-bde8-4a4a-9f1a-55b2c593730d-university-of-toledo-physical-medicine-rehabilitation,88,Size of Program
