,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Participant 3,Participant 4,Night float system,,Participant 5,Participant 6,Participant 7,Salary compensation_Year 5,Vacation days_Year 5,Sick days_Year 5,Participant 8,Participant 9,Participant 10,Participant 11,Year 5,Year most taxing schedule And frequency per year_Year 5,Beeper or home call (Weeks/Year)_Year 5
0,https://freida.ama-assn.org/program/1103600215,Community-based university affiliated,Cape Fear Valley Medical Center,4,4,No,Yes,"June,July",Yes,No,http://www.capefearvalley.com/residency/,Not Available,"Paul E Kleinschmi
MD
Cape Fear Valley Med Ctr
Emergency Medicine Pgm
1638 Owen Dr
Fayetteville, NC 28304
Tel: (910) 615-8772
Fax: (910) 615-9872
E-mail: pklei@capefearvalley.com","Penny C Jones
Cape Fear Valley Med Ctr
Graduate Med Education Box 138
1638 Owen Dr
Fayetteville, NC 28304
Tel: (910) 615-4729
Fax: (910) 615-9872
E-mail: pjones@capefearvalley.com",1103600215,"Cape Fear Valley Med Ctr, Emergency Medicine Pgm, 1638 Owen Dr, Fayetteville, NC 28304","143 Main St, Buies Creek, NC 27506","1638 Owen Dr, Fayetteville, NC 28304",,,"Cape Fear is an active trauma, stroke, and heart center enjoying top performer status in several of its disease specific certifications. With a unique patient mix that combines rural, urban, suburban, civilian, and military populations, we provide quality care to over 140,000 patients per year in our Adult and separate pediatric emergency departments at our primary site alone, placing us as the busiest emergency department in the state of NC and one of the top 20 in the nation.",11,8,8,8,No,No,"Yes , Codes: 2128110C0",No,10/14/2020,-_-,,,Yes,115,No,No,3,Yes,Yes,228_228_525_525,Yes,236-245,Yes,Yes,Greater than 600,"Desired, with some exceptions",No,No,No,11,0,0,0,11,0,45.4,0.3 to 1,60,24,1,Yes,,0.0,1.4,98.5,31.5,68.4,N/A,Not Available,N/A,Not Available,N/A,Not Available,N/A,Not Available,5,NGO,N/A,"$52,273.00",20,NGO,"$53,761.00",20,NGO,"$56,074.00",20,NGO,"$58,500.00",20,NGO,Yes,Not Available,60,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Required,No,No,Yes,,,No,(4 wks ),,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103612063,University-based,Vidant Medical Center,3,3,No,Yes,July,Yes,No,http://www.ecu.edu/ecuem,Not Available,"Cassandra K Bradby
MD
Brody Sch of Med ECU
Dept of Emergency Medicine Mail Stop 625
600 Moye Blvd
Greenville, NC 27834
Tel: (252) 744-4184
Fax: (252) 744-4125
E-mail: bradbyc14@ecu.edu","Erin M Cruz
Brody Sch of Med ECU
Dept of Emergency Medicine Mail Stop 625
600 Moye Blvd
Greenville, NC 27834
Tel: (252) 744-4184
Fax: (252) 744-4125
E-mail: erin.cruz@vidanthealth.com",1103612063,"Brody Sch of Med ECU, Dept of Emergency Medicine Mail Stop 625, 600 Moye Blvd, Greenville, NC 27834","2100 Stantonsburg Rd, Greenville, NC 27835-6028",,,,"The emergency medicine residency, situated in Greenville, NC, is the fourth oldest program in the country. While in a more rural location, our large catchment area makes us one of the busiest departments in the country. You'll have outstanding training in emergency medicine but be able to live in a less hectic, more enjoyable, family-friendly environment.",12,12,12,,No,No,"Yes , Codes: 3057110C0",No,11/18/2020,11/9/2020 - 1/15/2021_11/8/2021 - 1/14/2022,9/15/2021,11/10/2021,Yes,228,No,No,3,No,Yes,200_210_550_550,Yes,226-235,Yes,Yes,501-540,"Desired, with some exceptions",Yes,No,No,45,1,13,0,58,1,46.6,1.4 to 1,55,24,2,Yes,,93.9,2.0,4.0,39.0,60.9,N/A,0,Every fourth night for 4 week(s),4,Every fourth night for 4 week(s),Not Available,,,5,NGO,N/A,"$56,007.00",21,12,"$57,380.00",21,12,"$59,418.00",21,12,,,,No answer,33,NGO,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Optional,No,No,Yes,,,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103600167,,,4,4,Yes,Yes,July,Yes,No,,Not Available,"Elizabeth A Gignac
DO
Southeastern Regional Med Ctr
Emergency Medicine Pgm
300 W 27th St
Lumberton, NC 28358
Tel: (910) 735-8783
Fax:
E-mail: jonesb3@srmc.org","Brianna A Jones
Southeastern Regional Med Ctr
Emergency Medicine Pgm
300 W 27th St
Lumberton, NC 28358
Tel:
Fax:
E-mail: jonesb3@srmc.org",1103600167,"Southeastern Regional Med Ctr, Emergency Medicine Pgm, 300 W 27th St, Lumberton, NC 28358","143 Main St, Buies Creek, NC 27506","300 W 27th St, Lumberton, NC 28359","1000 Blythe Blvd, Charlotte, NC 28232-2861","1638 Owen Dr, Fayetteville, NC 28304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103612033,University-based,Wake Forest Baptist Medical Center,3,3,No,Yes,July,Yes,No,https://school.wakehealth.edu/Departments/Emergency-Medicine,Not Available,"Cedric W Lefebvre
MD
Wake Forest Baptist Med Ctr
Dept of Emergency Medicine
Medical Center Blvd
Winston-Salem, NC 27157
Tel: (336) 716-4625
Fax: (336) 716-5438
E-mail: clefebvr@wakehealth.edu","Nancy  Holliday
BA
Wake Forest Baptist Med Ctr
Dept of Emergency Medicine
Medical Center Blvd
Winston-Salem, NC 27157-1089
Tel: (336) 716-4625
Fax: (336) 716-5438
E-mail: nhollida@wakehealth.edu",1103612033,"Wake Forest Baptist Med Ctr, Dept of Emergency Medicine, Medical Center Blvd, Winston-Salem, NC 27157","Medical Center Blvd, Winston-Salem, NC 27157-1052","1200 N Elm St, Greensboro, NC 27401-1020",,,"Wake Forest emergency medicine provides residency training at a state-of-the-art facility that is one of the busiest trauma centers in the region. Wake Forest offers several post-residency training opportunities including fellowships in pediatric EM, ultrasound, critical care, sports medicine, administration, EMS and wilderness EMS.",15,15,15,,No,No,"Yes , Codes: 1537110C0",No,1/15/2021,11/3/2020 -_-,,,Yes,218,No,No,3,No,Yes,230___,No,236-245,"No, require USMLE scores for all applicants",No Answer,No Answer,"Desired, with some exceptions",Yes,No,No,41,0,11,0,52,0,14.6,1.0 to 1,50,24,2,Yes,Yes,88.8,0.0,11.1,29.6,70.3,Every fourth night for 4 week(s),0,Every fourth night for 4 week(s),0,Every fourth night for 4 week(s),Not Available,,,5,1%,0%,"$54,158.00",21,14,"$55,881.00",21,14,"$57,700.00",21,14,,,,Yes,NGO,NGO,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,"Available, Not Paid By Institution","Available, Not Paid By Institution",When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103031168,,,3,3,No,Yes,July,Yes,No,http://www.unmc.edu/emergency,Not Available,"Chad E Branecki
MD
Univ of Nebraska Med Ctr
Emergency Medicine Dept
981150 Nebraska Med Ctr
Omaha, NE 68198-1150
Tel: (402) 559-6802
Fax: (402) 559-9659
E-mail: cbraneck@unmc.edu","Angie J Alberico
Univ of Nebraska Med Ctr
Dept of Emergency Medicine
981150 Nebraska Med Ctr
Omaha, NE 68198-1150
Tel: (402) 559-6802
Fax: (402) 559-9659
E-mail: angie.alberico@unmc.edu",1103031168,"Univ of Nebraska Med Ctr, Emergency Medicine Dept, 981150 Nebraska Med Ctr, Omaha, NE 68198-1150","984285 Nebraska Med Ctr, Omaha, NE 68198-4285","987400 Nebraska Med Ctr, Omaha, NE 68198-7400","8301 Dodge St, Omaha, NE 68114-4199","601 W Leota St, North Platte, NE 69103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"450 E 23rd St, Fremont, NE 68025",,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103213208,University-based,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital,3,3,No,Yes,June,Yes,No,http://gme.dartmouth-hitchcock.org/emergencymed.html,Not Available,"E Paul DeKoning
MD, MS
Dartmouth-Hitchcock Med Ctr
Emergency Medicine Pgm
1 Medical Center Dr
Lebanon, NH 03756
Tel: (603) 650-3566
Fax:
E-mail: elisha.p.dekoning@hitchcock.org","Judy  Collins
Dartmouth-Hitchcock Med Ctr
Emergency Medicine Pgm
1 Medical Center Dr
Lebanon, NH 03756
Tel: (603) 650-7317
Fax: (603) 650-0715
E-mail: judith.m.collins@hitchcock.org",1103213208,"Dartmouth-Hitchcock Med Ctr, Emergency Medicine Pgm, 1 Medical Center Dr, Lebanon, NH 03756","1 Medical Center Dr, Lebanon, NH 03756-0001","22 S Greene St, Baltimore, MD 21201-1595","1 Elliot Way, Manchester, NH 03103","580-590 Court St, Keene, NH 03431","We produce clinically outstanding emergency medicine physicians who can practice effectively in any ED setting from inner city to suburban to rural. New Hampshire's only Level 1 trauma center, DH has a breadth of expertise and an extensive referral base; we are a highly-acclaimed tertiary care facility in a rural setting with the full spectrum of emergency care ranging from rural medicine to highly specialized services.",6,6,6,,No,No,"Yes , Codes: 1377110C0",No,12/1/2020,11/3/2020 - 1/26/2021_10/26/2021 - 1/25/2022,9/15/2021,12/1/2021,Yes,108,No,No,3,No,Yes,210__500_,No,236-245,Yes,No,No Answer,"Desired, with some exceptions",Yes,No,Yes,24,0,15,0,39,0,41.6,1.7 to 1,50,24,1.7,Yes,,100.0,0.0,0.0,18.5,81.4,N/A,0,Every third night for 8 week(s),0,Every fifth night for 4 week(s),Not Available,,,5,2%,N/A,"$57,319.00",15,90,"$59,454.00",15,90,"$61,903.00",15,90,,,,Yes,90,NGO,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Optional,No,No,Yes,"163 Veterans Dr, White River Junction, VT 05009",,Yes,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103321118,University-based,Cooper University Hospital,3,3,No,Yes,June,Yes,No,https://www.cooperhealth.edu/residencies/emergency-medicine,Cooper EM Virtual Tour,"Tara  Cassidy-Smith
MD
Cooper Univ Hosp
Dept of Emergency Medicine
1 Cooper Plaza
Camden, NJ 08103
Tel: (856) 342-2351
Fax:
E-mail: cassidy-smith-tara@cooperhealth.edu","Graceann  Endicott
Cooper Univ Hosp
Dept of Emergency Medicine
1 Cooper Plaza
Camden, NJ 08103
Tel: (856) 342-2351
Fax: (856) 968-8272
E-mail: endicott-grace@cooperhealth.edu",1103321118,"Cooper Univ Hosp, Dept of Emergency Medicine, 1 Cooper Plaza, Camden, NJ 08103","One Cooper Plaza, Camden, NJ 08103-1489","175 Madison Ave, Mount Holly, NJ 08060-2099","3601 A St, Philadelphia, PA 19134",,"Extensive experience with Critical Care, bedside Ultrasound, Pediatric EM, Trauma, EMS/Disaster and Addiction Medicine all with comprehensive didactics, located in Southern New Jersey.",13,13,13,,No,No,"Yes , Codes: 1380110C0",No,11/1/2020,11/10/2020 - 1/20/2021_11/16/2021 - 1/19/2022,9/1/2021,11/1/2021,Yes,168,No,No,1,No,Yes,___,No,236-245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",Greater than 600,Required,Yes,No,No,39,0,9,0,48,0,43.5,1.1 to 1,50,12,1.5,Yes,,85.9,0.8,13.2,59.7,40.2,N/A,0,Every third night for 1 month(s),0,Every third night for 1 month(s),Not Available,,,6,NGO,N/A,"$58,688.00",20,NGO,"$61,117.00",20,NGO,"$63,431.00",20,NGO,,,,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Optional,No,Yes,Yes,,,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103300213,Community-based university affiliated,HMH-Hackensack University Medical Center,3,3,No,Yes,July,Yes,No,http://www.hackensackumc.org/emresidency/,Not Available,"Doug  Finefrock
DO
HMH-Hackensack Univ Med Ctr
3620 Main
30 Prospect Ave
Hackensack, NJ 07601
Tel: (201) 996-3307
Fax: (201) 996-4239
E-mail: douglas.finefrock@hackensackmeridian.org","La'Shari  Valentin
HMH-Hackensack Univ Med Ctr
Rm 3682
30 Prospect Ave
Hackensack, NJ 07601
Tel: (551) 996-2331
Fax: (551) 996-4239
E-mail: lashari.valentin@hackensackmeridian.org",1103300213,"HMH-Hackensack Univ Med Ctr, 3620 Main, 30 Prospect Ave, Hackensack, NJ 07601","30 Prospect Ave, Hackensack, NJ 07601","455 1st Ave, New York, NY 10016",,,"Located 10 minutes from Manhattan in the beautiful suburbs of Bergen County, we are of the nation's most highly recognized institutions. We strive to recruit motivated candidates who want the best for themselves and their community.",12,12,12,,No,No,Yes,No,11/1/2020,11/1/2020 - 2/1/2021_11/1/2021 - 2/1/2022,10/1/2021,11/1/2021,Yes,125,No,No,2,No,No,___,No,226-235,No,No,Greater than 600,"Desired, with some exceptions",No,No,No,28,15,7,5,35,20,39.2,0.8 to 1,55,16,1.5,Yes,,73.6,7.2,19.0,31.0,68.9,N/A,4,Every fourth night for 4 week(s),4,Every fourth night for 4 week(s),4,,,5,0%,0%,"$63,261.00",20,3,"$68,562.00",20,3,"$72,759.00",20,3,,,,No answer,0,90,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Optional,Yes,Yes,No,,,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103312060,Community-based university affiliated,Morristown Medical Center,3,3,No,Yes,July,Yes,No,http://www.atlantichealth.org,Not Available,"Frederick  Fiesseler
DO
Morristown Med Ctr
Emergency Dept Box 8
100 Madison Ave
Morristown, NJ 07960
Tel: (973) 971-7926
Fax: (973) 290-7202
E-mail: frederick.fiesseler@atlantichealth.org","Nicole  Riley
Morristown Med Ctr
Emergency Dept Box 8
100 Madison Ave
Morristown, NJ 07962-1956
Tel: (973) 971-7926
Fax: (973) 290-7202
E-mail: nicole.riley2@atlantichealth.org",1103312060,"Morristown Med Ctr, Emergency Dept Box 8, 100 Madison Ave, Morristown, NJ 07960","475 South St, Morristown, NJ 07962","100 Madison Ave, Morristown, NJ 07962-1956","455 1st Ave, New York, NY 10016",,"Morristown Medical Center emergency medicine residency has a long standing focus on resident and physician wellness. MMC offers hospital-owned subsidized apartments, ACLS/BLS/PALS certifications, protected conference time, travel stipend to attend state and national conferences, educational stipend, Meal stipend, free on-site parking, medical malpractice insurance, semi-annual department retreats. Resident at MMC are part of a non-profit hospital and qualify for loan deferment.",8,10,9,,No,No,"Yes , Codes: 1394110C0",No,12/31/2020,11/1/2020 - 1/31/2021_11/1/2021 - 1/31/2022,9/1/2021,12/31/2021,Yes,130,No,No,3,No,Yes,210_210_400_450,Yes,226-235,Yes,Yes,541-600,Required,No,No,No,29,0,4,0,33,0,37.9,1.1 to 1,45,12,2,Yes,,65.8,0.0,34.1,32.9,67.0,Every fifth night for 4 week(s),0,Every fifth night for 4 week(s),0,N/A,Not Available,,,5,0%,0%,"$62,153.00",28,14,"$64,297.00",28,14,"$66,976.00",28,14,,,,Yes,9,84,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,When resident/fellow starts program,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Optional,No,No,Yes,,,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103300218,,,3,3,Yes,Yes,July,No,No,,Not Available,"James F Baird
DO
Inspira Med Ctr-Millica Hill
Emergency Medicine Pgm
700 Mullica Hill Rd
Mullica Hill, NJ 08062
Tel: (856) 580-3290
Fax:
E-mail: kempd@ihn.org","Denise A Kemp
Inspira Med Ctr-Millica Hill
Emergency Medicine Pgm
700 Mullica Hill Rd
Mullica Hill, NJ 08062
Tel: (856) 580-3290
Fax:
E-mail: kempd@ihn.org",1103300218,"Inspira Med Ctr-Millica Hill, Emergency Medicine Pgm, 700 Mullica Hill Rd, Mullica Hill, NJ 08062","1505 W Sherman Ave, Vineland, NJ 08360","700 Mullica Hill Rd, Mullica Hill, NJ 08062","4755 Ogletown-Stanton Rd, Newark, DE 19718","1600 Rockland Rd, Wilmington, DE 19899-0269",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3601 A St, Philadelphia, PA 19134","661 N Broad St, Woodbury, NJ 08096",,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103321205,,,3,3,No,Yes,July,Yes,No,http://rwjms.umdnj.edu/emergency_medicine/,Not Available,"Grant  Wei
MD
Rutgers Robert Wood Johnson Med Sch
MEB 388C
1 Robert Wood Johnson Pl
New Brunswick, NJ 08901
Tel: (732) 235-4296
Fax:
E-mail: weigr@rwjms.rutgers.edu","Nirali  Kelly
MHR
Rutgers Robert Wood Johnson Med Sch
MEB 388A
1 Robert Wood Johnson Pl
New Brunswick, NJ 08901
Tel: (732) 235-4296
Fax: (732) 235-6434
E-mail: nirali.kelly@rwjms.rutgers.edu",1103321205,"Rutgers Robert Wood Johnson Med Sch, MEB 388C, 1 Robert Wood Johnson Pl, New Brunswick, NJ 08901","65 Bergen St, Newark, NJ 07103","One Robert Wood Johnson Pl, New Brunswick, NJ 08903-2601","300 Second Ave, Long Branch, NJ 07740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103321158,Community-based university affiliated,Newark Beth Israel Medical Center,3,3,Yes,Yes,"June,July",Yes,No,https://www.rwjbh.org/for-healthcare-professionals/medical-education/,Not Available,"Patrick B Hinfey
MD
Newark Beth Israel Med Ctr
Dept of Emergency Med D11
201 Lyons Ave
Newark, NJ 07112
Tel: (973) 926-6671
Fax: (973) 282-0562
E-mail: patrick.hinfey@rwjbh.org","Ronda  LubinJohnson
Newark Beth Israel Med Ctr
Dept of Emergency Med D11
201 Lyons Ave
Newark, NJ 07112
Tel: (973) 926-6671
Fax: (973) 282-0562
E-mail: ronda.lubin@rwjbh.org",1103321158,"Newark Beth Israel Med Ctr, Dept of Emergency Med D11, 201 Lyons Ave, Newark, NJ 07112","65 Bergen St, Newark, NJ 07103","201 Lyons Ave, Newark, NJ 07112","355 Grand St, Jersey City, NJ 07302","150 Bergen St, Newark, NJ 07103",,8,8,8,,No,No,"Yes , Codes: 1397110C0",No,2/26/2021,11/1/2020 - 3/1/2021_11/1/2021 - 3/4/2022,7/31/2021,2/26/2022,Yes,125,No,No,1,Yes,Yes,209__500_,No,210-225,Yes,No,450-500,"Desired, with some exceptions",No,No,No,20,0,9,0,29,0,40.0,1.0 to 1,51,12,2,Yes,Yes,1.3,65.0,33.6,33.7,66.2,Every third night for 4 week(s),0,Every third night for 4 week(s),0,N/A,Not Available,,,5,0%,0%,"$58,488.00",20,7,"$62,452.00",20,7,"$66,275.00",20,7,,,,Yes,5,84,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Not Available,When resident/fellow starts program,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Optional,No,No,Yes,"94 Old Short Hills Rd, Livingston, NJ 07039-5672","140 Bergen St, Newark, NJ 07103",,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103331177,,,4,4,No,Yes,July,Yes,No,http://njms.rutgers.edu/EM,Not Available,"Harsh  Sule
MD, MPP
Rutgers New Jersey Med Sch
Med Science Bldg MSB E609
185 S Orange Ave
Newark, NJ 07103
Tel: (973) 972-9261
Fax: (973) 972-9268
E-mail: harsh.sule@njms.rutgers.edu","Eleanor A Hughes
Rutgers New Jersey Med Sch
Med Science Bldg MSB E609
185 S Orange Ave
Newark, NJ 07103
Tel: (973) 972-9261
Fax: (973) 972-9268
E-mail: eleanor.hughes@rutgers.edu",1103331177,"Rutgers New Jersey Med Sch, Med Science Bldg MSB E609, 185 S Orange Ave, Newark, NJ 07103","65 Bergen St, Newark, NJ 07103","150 Bergen St, Newark, NJ 07103","385 Tremont Ave, East Orange, NJ 07018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
