,Link,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Participant 3,Intro,Program best described as,Primary teaching site,Year 1,Year 2,Year 3,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system,% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Participant 4,Participant 5,Participant 6,Participant 7,,Year 4,Year 5,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Year most taxing schedule And frequency per year_Year 5,Beeper or home call (Weeks/Year)_Year 5,Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 5,Vacation days_Year 5,Sick days_Year 5,Participant 8,Night float system (Residents participate during first year),Participant 9,Participant 10,Participant 11,Participant 12,Yes
0,https://freida.ama-assn.org/program/2604121021,5,5,No,Yes,"June,August",Yes,No,http://www.jefferson.edu,Not Available,"James  Purtill
MD
Thomas Jefferson Univ Hosp
5th Fl
925 Chestnut St
Philadelphia, PA 19107
Tel: (267) 297-2440
Fax: (267) 479-1379
E-mail: kelly.quici@rothmaninstitute.com","Kelly  Quici
Thomas Jefferson Univ Hosp
5th Fl
925 Chestnut St
Philadelphia, PA 19107
Tel: (267) 297-2440
Fax: (267) 479-1379
E-mail: kelly.quici@rothmanortho.com",2604121021,"Thomas Jefferson Univ Hosp, 5th Fl, 925 Chestnut St, Philadelphia, PA 19107","1025 Walnut St, Philadelphia, PA 19107-5083","111 S 11th St, Philadelphia, PA 19107-5096","1600 Rockland Rd, Wilmington, DE 19899-0269","3551 N Broad St, Philadelphia, PA 19140-4105","130 S Bryn Mawr Ave, Bryn Mawr, PA 19010-3160",,University-based,Thomas Jefferson University Hospital,6,7,7,No,No,"Yes , Codes: 1630260C0",No,11/1/2020,12/11/2020 - 12/12/2020_12/10/2021 - 12/11/2021,7/1/2021,11/1/2021,No,85,No,No,3,No,Yes,245___,No,Greater than 245,No,No,501-540,Not known,Yes,Yes,No,67,23,0,0,67,23,10.4,1.9 to 1,80,24,1,Yes,,100.0,0.0,0.0,24.4,75.5,Every third night for 4 week(s),0,Other for week(s),0,Every third night for week(s),0,4,NGO,N/A,"$62,375.00",20,NGO,"$64,465.00",20,NGO,"$67,975.00",20,NGO,No,20,0,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Required,Yes,Yes,No,"2301 S Broad St, Philadelphia, PA 19148","2601 Holme Ave, Philadelphia, PA 19152",,,(8 wks ),7,7,Every fourth night for week(s),0,Every fifth night for week(s),Not Available,"$60,182.00",10,NGO,"$70,741.00",20,NGO,,Yes,,,,,
0,https://freida.ama-assn.org/program/2604121023,5,5,No,Yes,June,Yes,No,https://www.pennmedicine.org/departments-and-centers/orthopaedic-surgery/,Not Available,"Daniel  Farber
MD
Univ of Pennsylvania
6th Fl Office 6111
3737 Market St
Philadelphia, PA 19104
Tel:
Fax:
E-mail: daniel.farber@pennmedicine.upenn.edu","Shannon  Savelloni
MA
Penn Med at Univ City
Dept of Orthopaedic Surgery 6th Fl
3737 Market St
Philadelphia, PA 19104
Tel:
Fax:
E-mail: shannon.savelloni@pennmedicine.upenn.edu",2604121023,"Univ of Pennsylvania, 6th Fl Office 6111, 3737 Market St, Philadelphia, PA 19104","3400 Spruce St, Philadelphia, PA 19104-4283","51 N 39th St, Philadelphia, PA 19104-2699","640 S State St, Dover, DE 19901","34th St & Civic Center Blvd, Philadelphia, PA 19104","800 Spruce St, Philadelphia, PA 19107",,University-based,Presbyterian Medical Center (UPHS),9,9,8,No,No,"Yes , Codes: 1628260C1,1628260C0",No,10/2/2020,1/1/2021 - 1/29/2021_-,,,Yes,80,No,No,3,No,Yes,___,No,No Answer,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Required,No,No,No,52,2,0,0,52,2,7.6,1.2 to 1,80,24,1,Yes,,100.0,0.0,0.0,29.1,70.8,Every tenth night for 12 week(s),0,Once per week for 3 month(s),NGO,Every seventh night for 12 month(s),NGO,4,10%,N/A,"$62,858.00",20,5,"$65,987.00",20,5,"$68,661.00",20,5,Yes,NGO,NGO,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Not Available,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Not available,No,No,Yes,"3900 Woodland Ave, Philadelphia, PA 19104",,,,,8,8,Once per week for 3 month(s),NGO,N/A,NGO,"$60,757.00",20,5,"$71,614.00",20,5,,Yes,,,,,
0,https://freida.ama-assn.org/program/2604121029,5,5,No,Yes,June,Yes,No,http://www.temple.edu/medicine/departments_centers/clinical_departments/,Not Available,"Joseph M Sewards
MD
Temple Univ Hosp
Orthopaedic Surgery Pgm
3401 N Broad St
Philadelphia, PA 19140
Tel: (215) 707-6386
Fax: (215) 707-5886
E-mail: joseph.sewards@tuhs.temple.edu","Angelica  Rugege
MS
Temple Univ Hosp
Orthopaedic Surgery Pgm
3401 N Broad St
Philadelphia, PA 19140
Tel: (215) 707-2628
Fax: (215) 707-4721
E-mail: angelica.rugege@tuhs.temple.edu",2604121029,"Temple Univ Hosp, Orthopaedic Surgery Pgm, 3401 N Broad St, Philadelphia, PA 19140","3401 N Broad St, Philadelphia, PA 19140","3551 N Broad St, Philadelphia, PA 19140-4105","3601 A St, Philadelphia, PA 19134","1200 Old York Rd, Abington, PA 19001-3788","333 Corrman Ave, Philadelphia, PA 19111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7600 Central Ave, Philadelphia, PA 19111",,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2604100213,5,5,Yes,Yes,July,Yes,No,,Not Available,"John J McPhilemy
DO
Philadelphia Coll of Osteopathic Med
Orthopaedic Sugery Pgm
4170 City Line Ave
Philadelphia, PA 19131
Tel: (610) 667-7712
Fax: (215) 871-6695
E-mail: mariereneema@pcom.edu","Marie-Renee  Malvoisin
Philadelphia Coll of Osteopathic Med
Orthopaedic Sugery Pgm
4170 City Line Ave
Philadelphia, PA 19131
Tel: (215) 871-6690
Fax: (215) 871-6695
E-mail: mariereneema@pcom.edu",2604100213,"Philadelphia Coll of Osteopathic Med, Orthopaedic Sugery Pgm, 4170 City Line Ave, Philadelphia, PA 19131","4170 City Ave, Philadelphia, PA 19131","100 Lancaster Ave W of City Line, Wynnewood, PA 19096-3498","One Cooper Plaza, Camden, NJ 08103-1489","800 Spruce St, Philadelphia, PA 19107","2301 S Broad St, Philadelphia, PA 19148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3601 A St, Philadelphia, PA 19134","1200 Old York Rd, Abington, PA 19001-3788","255 W Lancaster Ave, Paoli, PA 19301",,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2604121030,5,5,No,Yes,June,Yes,No,http://www.orthonet.pitt.edu,Not Available,"MaCalus V Hogan
MD
UPMC Med Education
Ste 911
3471 Fifth Ave
Pittsburgh, PA 15213
Tel:
Fax:
E-mail: hoganmv@upmc.edu","Noreen  Corcoran
UPMC Med Education
Ste 911
3471 Fifth Ave
Pittsburgh, PA 15213
Tel:
Fax: (412) 687-3724
E-mail: corcoranna2@upmc.edu",2604121030,"UPMC Med Education, Ste 911, 3471 Fifth Ave, Pittsburgh, PA 15213","3600 Forbes Ave, Pittsburgh, PA 15213","5230 Centre Ave, Pittsburgh, PA 15232","45th & Penn Ave, Pittsburgh, PA 15201","1400 Locust St, Pittsburgh, PA 15219-5166","University Dr C, Pittsburgh, PA 15240-1001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"815 Freeport Rd, Pittsburgh, PA 15215-3399","200 Mary St, Pittsburgh, PA 15203","6001 Stonewood Dr, Wexford, PA 15090",,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2604121201,5,5,No,Yes,July,Yes,No,https://www.ahn.org/education/graduate-medical-education/residencies,Not Available,"Daniel T Altman
MD
Allegheny General Hosp
Orthopaedics 2nd Fl
1307 Federal St
Pittsburgh, PA 15212
Tel: (412) 359-6501
Fax: (412) 359-6265
E-mail: daniel.altman@ahn.org","Leslie  Hays
Allegheny General Hosp
Orthopaedics 2nd Fl
1307 Federal St
Pittsburgh, PA 15212
Tel: (412) 359-6501
Fax: (412) 359-6265
E-mail: leslie.hays@ahn.org",2604121201,"Allegheny General Hosp, Orthopaedics 2nd Fl, 1307 Federal St, Pittsburgh, PA 15212","320 E North Ave, Pittsburgh, PA 15212","320 E North Ave, Pittsburgh, PA 15212-4772","One Perkins Sq, Akron, OH 44308-1062","4800 Friendship Ave, Pittsburgh, PA 15224-1793",,"By keeping a greater than 1:1 attending-to-resident ratio, we ensure that each resident gets personalized attention. Throughout the course of his or her residency, they gain a tremendous amount of clinical experience--both in the office and the operating room. Traditionally, our residents complete anywhere from 1800 to 2500 cases over the course of five years.",Community-based university affiliated,Allegheny General Hospital,5,5,5,No,No,"Yes , Codes: 1648260C0",No,9/1/2020,12/1/2020 - 1/31/2021_12/1/2021 - 1/31/2022,9/1/2021,9/15/2021,Yes,65,No,No,4,No,Yes,230___,No,No Answer,Yes,No Answer,No Answer,"Desired, with some exceptions",Yes,No,No,35,0,0,0,35,0,5.7,1.4 to 1,74,24,2,No,,98.4,0.0,1.5,9.8,90.1,Two times per week for 12 month(s),0,Two times per week for 12 month(s),0,Once per week for 12 month(s),0,7,25%,10%,"$58,256.00",15,Not Available,"$59,845.00",15,Not Available,"$62,559.00",15,Not Available,Yes,15,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Not Available,When resident/fellow starts program,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Required,Yes,Yes,Yes,,,,,NGO (wks),5,5,N/A,35,N/A,35,"$56,689.00",15,Not Available,"$65,870.00",15,Not Available,,Yes,,,,,
0,https://freida.ama-assn.org/program/2604100218,5,5,Yes,Yes,July,No,No,,Not Available,"Wade T Gordon
MD
Robert Packer Hosp
Orthopaedic Surgery Pgm
1 Guthrie Sq
Sayre, PA 18840
Tel: (570) 887-4447
Fax:
E-mail: dale.johnson@guthrie.org","Dale H Johnson
MSEd
Robert Packer Hosp
Orthopaedic Surgery Pgm
1 Guthrie Sq
Sayre, PA 18840
Tel: (570) 887-4447
Fax:
E-mail: dale.johnson@guthrie.org",2604100218,"Robert Packer Hosp, Orthopaedic Surgery Pgm, 1 Guthrie Sq, Sayre, PA 18840","One Guthrie Sq, Sayre, PA 18840","176 Denison Pkwy, East Corning, NY 14830","3601 A St, Philadelphia, PA 19134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2604100214,5,5,No,Yes,July,Yes,No,http://wellspanmedicaleducation.org/residency-programs/orthopedic-surgery/,Not Available,"Thomas G DiPasquale
DO
York Hosp
PCT 1 Ortho
1001 S George St
York, PA 17405
Tel: (717) 812-3551
Fax: (717) 851-3142
E-mail: llewis8@wellspan.org","Laurel  Lewis
BA
York Hosp
PCT 1 Ortho
1001 S George St
York, PA 17405
Tel:
Fax:
E-mail: llewis8@wellspan.org",2604100214,"York Hosp, PCT 1 Ortho, 1001 S George St, York, PA 17405","45 Monument Rd, York, PA 17403","1001 S George St, York, PA 17405","9000 Franklin Square Dr, Baltimore, MD 21237-3998","3333 Burnet Ave, Cincinnati, OH 45229-3039","25 Monument Rd, York, PA 17403",,Community-based,York Hospital,3,3,3,No,No,Yes,No,10/30/2020,1/4/2021 - 1/29/2021_1/4/2022 - 2/1/2022,7/12/2021,11/1/2021,Yes,30,No,No,3,Yes,Yes,230_230_600_600,Yes,236-245,Yes,Yes,Greater than 600,Required,No,No,Yes,14,0,0,0,14,0,14.2,0.9 to 1,80,24,1.5,Yes,No,,,,,,N/A,0,N/A,NGO,N/A,NGO,5,70%,30%,"$60,423.00",20,NGO,"$63,291.00",20,NGO,"$65,947.00",20,NGO,No answer,NGO,NGO,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Optional,Yes,Yes,Yes,"55 Monument Rd, York, PA 17403",,,,,3,3,N/A,NGO,N/A,NGO,"$58,385.00",20,NGO,"$69,402.00",20,NGO,,,,,,,
0,https://freida.ama-assn.org/program/2604221161,5,5,No,Yes,July,Yes,No,http://md.rcm.upr.edu/orthopedic/,Not Available,"Antonio  Otero-Lopez
MD
Univ of Puerto Rico Med Science Campus
Dept of Orthopaedic Surgery
PO Box 365067
San Juan, PR 00936
Tel: (787) 764-5095
Fax: (787) 620-0714
E-mail: antonio.otero3@upr.edu","Claribel  Rivera-Torres
BA
Univ of Puerto Rico Med Science Campus
Dept of Orthopaedic Surgery
PO Box 365067
San Juan, PR 00936-5067
Tel: (787) 764-5095
Fax: (787) 620-0714
E-mail: claribel.rivera5@upr.edu",2604221161,"Univ of Puerto Rico Med Science Campus, Dept of Orthopaedic Surgery, PO Box 365067, San Juan, PR 00936","GPO Box 5067, San Juan, PR 00936-5067","PO Box 2116, San Juan, PR 00922","Puerto Rico Med Ctr, San Juan, PR 00919","10 Casia St, San Juan, PR 00921-3201","PMB #79 PO Box 70344, San Juan, PR 00936-8344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PO Box 191079, San Juan, PR 00919-1079","Avenida Laurel-Santa Juanita, Bayamon, PR 00619","1785 Puerto Rico 21, San Juan, PR 00921","1451 Ave Dr Ashford, San Juan, PR 00907",,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2604311162,5,6,No,Yes,June,Yes,No,https://www.brown.edu/academics/medical/about/departments/orthopaedics/,Not Available,"Craig P Eberson
MD
Rhode Island Hosp
MOC 2nd Fl
2 Dudley St
Providence, RI 02905
Tel: (401) 444-4030
Fax: (401) 444-6182
E-mail: craig_p_eberson@brown.edu","Suzanne  Swanson
Rhode Island Hosp
MOC 2nd Fl
2 Dudley St
Providence, RI 02905
Tel: (401) 444-4030
Fax: (401) 444-6182
E-mail: suzanne_swanson@brown.edu",2604311162,"Rhode Island Hosp, MOC 2nd Fl, 2 Dudley St, Providence, RI 02905","593 Eddy St, Providence, RI 02903","164 Summit Ave, Providence, RI 02906","830 Chalkstone Ave, Providence, RI 02908-4799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2604521052,5,5,No,Yes,July,Yes,No,https://education.musc.edu/colleges/medicine/departments/ortho/residents,Not Available,"Harris S Slone
MD
Med Univ of South Carolina
CSB 708 MSC 622
96 Jonathan Lucas St
Charleston, SC 29492
Tel: (843) 792-0245
Fax:
E-mail: sloneh@musc.edu","Joan M Graesch
MS, MA
Med Univ of South Carolina
CSB 708 MSC 622
96 Jonathan Lucas St
Charleston, SC 29425
Tel: (843) 792-0245
Fax: (843) 792-8475
E-mail: graesch@musc.edu",2604521052,"Med Univ of South Carolina, CSB 708 MSC 622, 96 Jonathan Lucas St, Charleston, SC 29492","169 Ashley Ave, Charleston, SC 29425","171 Ashley Ave, Charleston, SC 29425-0950","109 Bee St, Charleston, SC 29401-5799","1200 Johnnie Dodds Blvd, Mount Pleasant, SC 29464-3294","8992 University Blvd, North Charleston, SC 29406",MUSC's Dept. of Orthopaedics actively encourages female and minority applicants to apply to our program.,University-based,MUSC Medical Center,4,4,4,No,No,"Yes , Codes: 1680260C0",No,11/1/2020,12/7/2020 - 2/12/2021_12/6/2021 - 2/4/2022,9/1/2021,11/1/2021,Yes,85,Yes,No,3,No,Yes,220___,No,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",No,No,No,22,1,0,1,22,2,13.6,1.1 to 1,60,16,1,No,No,95.3,4.6,0.0,21.9,78.0,N/A,0,Every seventh night for 12 month(s),0,Every seventh night for 12 month(s),0,4,100%,0%,"$55,717.00",21,21,"$57,224.00",21,21,"$59,647.00",21,21,Yes,42,42,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Required,No,No,Yes,"2125 Charlie Hall Blvd, Charleston, SC 29407",,,,NGO (wks),4,4,Every seventh night for 12 month(s),8,Every seventh night for 12 month(s),8,"$53,948.00",21,21,"$61,849.00",21,21,,,,,,,
0,https://freida.ama-assn.org/program/2604531163,5,5,No,Yes,July,Yes,No,http://www.prismahealth.org,Not Available,"Gregory  Grabowski
MD
Prisma Health-Midlands
Ste 404
2 Richland Medical Park
Columbia, SC 29203
Tel:
Fax:
E-mail: greg.grabowski@uscmed.sc.edu","Deidre  Macklen
BA
Prisma Health-Midlands
Ste 404
2 Richland Medical Park
Columbia, SC 29203
Tel: (803) 434-6879
Fax: (803) 434-7306
E-mail: deidre.macklen@uscmed.sc.edu",2604531163,"Prisma Health-Midlands, Ste 404, 2 Richland Medical Park, Columbia, SC 29203","PO Box 2266, Columbia, SC 29202-2266","5 Richland Medical Pk, Columbia, SC 29203","171 Ashley Ave, Charleston, SC 29425-0950","Taylor at Marion St, Columbia, SC 29220","104 Saluda Pointe Dr, Lexington, SC 29072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400 Palmetto Health Pkwy, Columbia, SC 29212",,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2604521033,5,5,No,Yes,July,Yes,No,https://hsc.ghs.org/education/gme/orthosurgery/,Not Available,"Thomas  Schaller
MD
Prisma Health-Upstate
Dept of Orthopaedic Surgery
701 Grove Rd
Greenville, SC 29605
Tel: (864) 455-7878
Fax: (864) 455-7082
E-mail: thomas.schaller@prismahealth.org","Lauren R Behrendt
BS
Prisma Health-Upstate
Dept of Orthopaedic Surgery
701 Grove Rd
Greenville, SC 29605
Tel: (864) 455-6221
Fax: (864) 455-7082
E-mail: lauren.behrendt@prismahealth.org",2604521033,"Prisma Health-Upstate, Dept of Orthopaedic Surgery, 701 Grove Rd, Greenville, SC 29605","PO Box 2266, Columbia, SC 29202-2266","701 Grove Rd, Greenville, SC 29605","950 W Faris Rd, Greenville, SC 29605-4277",,,Our program has the academic foundation and the clinical volume required to provide the perfect environment for you to thrive. The residents are the foundation of our collegial training environment. Our faculty consists of board-certified surgeons in all of the orthopedic subspecialties. Our program is based at a level I trauma center and our faculty are the team physicians for Clemson University.,University-based,Prisma Health-Upstate/University of South Carolina School of Medicine Greenville,4,4,4,No,No,"Yes , Codes: 1683260C0",No,10/21/2020,11/12/2020 - 1/21/2021_11/11/2021 - 1/20/2022,9/15/2021,10/15/2021,Yes,63,No,No,4,No,Yes,220___,No,236-245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Not required,No,No,No,32,0,0,0,32,0,3.1,1.6 to 1,60,30,1.5,Yes,No,100.0,0.0,0.0,23.6,76.3,Every fourth night for 12 month(s),8,Every fourth night for 12 month(s),0,Every fourth night for 12 month(s),32,4,15%,25%,"$56,324.00",20,9,"$58,907.00",20,13,"$61,122.00",20,13,Yes,NGO,0,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Required,No,No,Yes,,,,,(12 wks ),4,4,Every fourth night for 12 month(s),40,Every fourth night for 12 month(s),52,"$55,671.00",20,9,"$63,810.00",20,17,,,,,,,
0,https://freida.ama-assn.org/program/2604711164,5,5,No,Yes,July,Yes,No,http://www.utcomchatt.org/subpage.php?pageId=522,Not Available,"Jeremy R Bruce
MD
Erlanger Health System
Hosp Box 260
975 E Third St
Chattanooga, TN 37403
Tel: (423) 778-9008
Fax: (423) 778-9009
E-mail: utorthosurg@erlanger.org","Donna W Gibson
BS
Univ of Tennessee Coll of Med-Chattanooga
Hosp Box 260
975 E Third St
Chattanooga, TN 37403
Tel: (423) 778-9008
Fax: (423) 778-9009
E-mail: donna.gibson@erlanger.org",2604711164,"Erlanger Health System, Hosp Box 260, 975 E Third St, Chattanooga, TN 37403","960 E Third St, Chattanooga, TN 37403","975 E Third St, Chattanooga, TN 37403","910 Blackford St, Chattanooga, TN 37403","2525 de Sales Ave, Chattanooga, TN 37404","2333 McCallie Ave, Chattanooga, TN 37404","Program has an intradepartmental library, ortho library, arthroscopic practice lab, lead, loupes, iPad/texts provided each resident, meal allowance, private call rooms, residents make call schedule, participate in D-1 athletics.",University-based,Erlanger Health System,3,3,3,No,No,"Yes , Codes: 1689260C0",No,11/15/2020,1/19/2021 - 1/28/2021_1/12/2022 - 1/28/2022,9/15/2021,11/1/2021,Yes,31,No,No,2,No,Yes,235_235__,Yes,236-245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Required,Yes,No,No,13,0,1,0,14,0,0.0,0.9 to 1,60,24,1,No,,95.5,4.4,0.0,0.0,100.0,Every third night for 2 month(s),4,Every sixth night for 12 month(s),0,Every sixth night for 12 month(s),0,6,10%,10%,"$55,392.00",15,15,"$57,120.00",15,15,"$59,604.00",15,15,Yes,30,30,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Required,Yes,Yes,No,"2305 Chambliss Ave, Cleveland, TN 37311",,,,NGO (wks),3,3,N/A,48,N/A,48,"$53,616.00",15,15,"$61,824.00",15,15,,Yes,,,,,
