,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Night float system,,Participant 3,Participant 4,Participant 5,Participant 6,No,Yes,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11
0,https://freida.ama-assn.org/program/2401621049,,,3,3,No,Yes,July,Yes,No,http://www.feinberg.northwestern.edu/sites/ophthalmology/education/residenc,Not Available,"Dmitry  Pyatetsky
MD
Northwestern Univ Feinberg Sch of Med
Dept of Ophthalmology Ste 440
645 N Michigan Ave
Chicago, IL 60611
Tel: (312) 908-8152
Fax: (312) 503-8152
E-mail: d-pyatetsky@northwestern.edu","Alicia  Piatkowski
Northwestern Univ Feinberg Sch of Med
Ophthalmology Dept Ste 440
645 N Michigan Ave
Chicago, IL 60611
Tel: (312) 503-3649
Fax: (312) 503-8152
E-mail: alicia.frasz@northwestern.edu",2401621049,"Northwestern Univ Feinberg Sch of Med, Dept of Ophthalmology Ste 440, 645 N Michigan Ave, Chicago, IL 60611","420 E Superior St, Chicago, IL 60611","251 E Huron, Chicago, IL 60611","820 S Damen Ave, Chicago, IL 60680","225 E Chicago Ave, Chicago, IL 60611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2401621052,,,3,3,No,No,July,No,No,http://chicago.medicine.uic.edu/,Not Available,"Peter W MacIntosh
MD
Univ of Illinois Eye and Ear Infirmary
Ste 3138
1855 W Taylor St
Chicago, IL 60612
Tel: (312) 996-5097
Fax: (312) 996-7770
E-mail: pmacint1@uic.edu","Tamarise  Maldonado
Univ of Illinois Eye and Ear Infirmary
Ste 3138
1855 W Taylor St
Chicago, IL 60612
Tel: (312) 996-5097
Fax: (312) 996-7770
E-mail: tamm@uic.edu",2401621052,"Univ of Illinois Eye and Ear Infirmary, Ste 3138, 1855 W Taylor St, Chicago, IL 60612","1853 W Polk St, Chicago, IL 60612","1855 W Taylor St, Chicago, IL 60612","820 S Damen Ave, Chicago, IL 60680","3001 Green Bay Rd, North Chicago, IL 60064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2401621174,,,3,3,Yes,Yes,July,No,No,http://ophthalmology.uchicago.edu,Not Available,"Peter B Veldman
MD
Univ of Chicago Med
Dept of Ophthalmology & VS MC 2114
5841 S Maryland Ave
Chicago, IL 60637
Tel: (773) 702-5984
Fax: (773) 926-0685
E-mail: pveldman@bsd.uchicago.edu","Goldie  Gorski
MBA
Univ of Chicago Med
Dept of Ophthalmology MC 2114
5841 S Maryland Ave
Chicago, IL 60637-1470
Tel: (773) 702-5984
Fax: (773) 926-0685
E-mail: ggorski@bsd.uchicago.edu",2401621174,"Univ of Chicago Med, Dept of Ophthalmology & VS MC 2114, 5841 S Maryland Ave, Chicago, IL 60637","5841 S Maryland Ave, Chicago, IL 60637","2650 Ridge Ave, Evanston, IL 60201-1781","2525 S Michigan Ave, Chicago, IL 60616-2477","718 Glenview Ave, Highland Park, IL 60035-2497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2100 Pfingsten Rd, Glenview, IL 60025","3241 S Michigan Ave, Chicago, IL 60616",,,,,,,,,
0,https://freida.ama-assn.org/program/2401622047,,,3,3,Yes,Yes,July,No,No,,Not Available,"Surendar  Dwarakanathan
MD
Stroger Hosp of Cook County
Div of Ophthalmology Rm 617
1900 W Polk St
Chicago, IL 60612
Tel: (312) 864-0431
Fax: (312) 864-9753
E-mail: mleahy2@cookcountyhhs.org","Surendar  Dwarakanathan
MD
Stroger Hosp of Cook County
Div of Ophthalmology Rm 617
1900 W Polk St
Chicago, IL 60612
Tel: (312) 864-0431
Fax: (312) 864-9753
E-mail: mleahy2@cookcountyhhs.org",2401622047,"Stroger Hosp of Cook County, Div of Ophthalmology Rm 617, 1900 W Polk St, Chicago, IL 60612","900 W Polk St, Chicago, IL 60612","1969 Ogden Ave, Chicago, IL 60616","500 E 51st St, Chicago, IL 60615","15900 S Cicero Ave, Oak Forest, IL 60452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1850 W Roosevelt Rd, Chicago, IL 60608",,,,,,,,,,
0,https://freida.ama-assn.org/program/2401621054,University-based,Loyola University Medical Center,3,3,No,No,July,No,No,https://www.loyolamedicine.org/gme/ophthalmology-residency,Not Available,"William  Park
MD
Loyola Univ Med Ctr
Bldg 102 Rm 2605
2160 S First Ave
Maywood, IL 60153
Tel: (708) 216-6262
Fax: (708) 216-3557
E-mail: jhuff@lumc.edu","Je'Lada R Huff
Loyola Univ Med Ctr
North Entrance 2606
2160 S First Ave
Maywood, IL 60153
Tel: (708) 216-6262
Fax: (708) 216-3557
E-mail: jhuff@lumc.edu",2401621054,"Loyola Univ Med Ctr, Bldg 102 Rm 2605, 2160 S First Ave, Maywood, IL 60153","2160 S First Ave, Maywood, IL 60153-5585","5th Ave & Roosevelt Rd, Hines, IL 60141",,,,4,4,4,,"Yes  , 1 year(s)",Yes,Yes,No,,-_11/5/2020 - 11/6/2020,7/1/2020,9/14/2020,Yes,40,Yes,No,3,No,Yes,220___,No,236-245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",Yes,No,No,18,3,4,0,22,3,22.2,1.6 to 1,55,12,2,No,,100,0,0,27.7,72.2,N/A,NGO,N/A,NGO,N/A,NGO,,,6,100%,N/A,,,,"$61,984.00",20,12,"$63,960.00",20,12,"$67,184.00",20,12,Yes,NGO,90,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Not available,No,No,No,No,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2401721055,University-based,Indiana University School of Medicine,3,3,No,Yes,July,No,No,https://medicine.iu.edu/departments/ophthalmology/,Not Available,"Charline S Boente
MD, MS
Indiana Univ Sch of Med
Ste 212
1160 W Michigan St
Indianapolis, IN 46202
Tel: (317) 274-2128
Fax:
E-mail: cboente@iu.edu","Mallory  Mack
BA
Indiana Univ Sch of Med
Ste 212
1160 W Michigan St
Indianapolis, IN 46202
Tel: (317) 274-2128
Fax: (317) 274-2277
E-mail: msenecal@iupui.edu",2401721055,"Indiana Univ Sch of Med, Ste 212, 1160 W Michigan St, Indianapolis, IN 46202","1120 South Dr, Indianapolis, IN 46202-5114","720 Eskenazi Ave, Indianapolis, IN 46202","1481 W 10th St, Indianapolis, IN 46202-2884","550 N University Blvd, Indianapolis, IN 46202",,6,6,6,,"Yes  , 1 year(s)",No,No,No,,-_-,7/1/2020,,Yes,50,Yes,No,3,No,Yes,___,No,Greater than 245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Not required,Yes,No,No,21,3,1,0,22,3,47.6,1.1 to 1,50,14,2,Yes,,94.4,5.5,0,44.4,55.5,N/A,5,N/A,5,N/A,9,,,6,95%,5%,,,,"$58,558.00",21,NGO,"$60,187.00",28,NGO,"$62,199.00",28,NGO,Yes,42,42,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Not available,Yes,Yes,Yes,No,,"702 Barnhill Dr, Indianapolis, IN 46202-1367","350 W 11th St, Indianapolis, IN 46202","1160 W Michigan St, Indianapolis, IN 46202","200 W 103rd St, Indianapolis, IN 46290",,,,,,,
0,https://freida.ama-assn.org/program/2401921057,,,3,3,No,Yes,July,No,No,,Not Available,"Thomas J Whittaker
MD, JD
KU Eye Ctr
Dept of Ophthalmology Ste 100
7400 State Line
Prairie Village, KS 66208
Tel: (913) 588-6660
Fax: (913) 588-0888
E-mail: amorrison@kumc.edu","Audrey  Morrison
KU Eye Ctr
Dept of Ophthalmology Ste 100
7400 State Line
Prairie Village, KS 66208
Tel: (913) 588-6660
Fax: (913) 588-0888
E-mail: amorrison@kumc.edu",2401921057,"KU Eye Ctr, Dept of Ophthalmology Ste 100, 7400 State Line, Prairie Village, KS 66208","3901 Rainbow Blvd, Kansas City, KS 66160-7100","3901 Rainbow Blvd, Kansas City, KS 66160-7220","4801 Linwood Blvd, Kansas City, MO 64128-2295","2401 Gillham Rd, Kansas City, MO 64108-9898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2402021058,,,3,3,No,No,July,No,No,https://ukyophtho.com/,Not Available,"Daniel  Moore
MD
Univ of Kentucky Advanced Eye Care
Ophthalmology & Visual Sciences Ste 550
110 Conn Terrace
Lexington, KY 40508-3206
Tel: (859) 218-2638
Fax: (859) 323-5867
E-mail: daniel.b.moore@uky.edu","Olivia J Turner
BS
Univ of Kentucky Advanced Eye Care
Ste 550 Rm 5132
110 Conn Terrace
Lexington, KY 40508-3206
Tel: (859) 218-2631
Fax: (859) 323-5867
E-mail: olivia.turner@uky.edu",2402021058,"Univ of Kentucky Advanced Eye Care, Ophthalmology & Visual Sciences Ste 550, 110 Conn Terrace, Lexington, KY 40508-3206","800 Rose St, Lexington, KY 40536","800 Rose St, Lexington, KY 40536-0293","1101 Veteran's Dr, Lexington, KY 40502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2402021059,University-based,University of Louisville Hospital,3,3,No,Yes,"June,July",No,No,http://www.louisvilleeyedocs.com,Not Available,"Christopher  Compton
MD
Univ of Louisville Sch of Med
Dept of Ophthalmology
301 E Muhammad Ali Blvd
Louisville, KY 40202
Tel:
Fax:
E-mail: erin.moody@louisville.edu","Erin H Moody
Univ of Louisville Sch of Med
Dept of Ophthalmology
301 E Muhammad Ali Blvd
Louisville, KY 40202
Tel: (502) 852-0710
Fax: (502) 852-7349
E-mail: erin.moody@louisville.edu",2402021059,"Univ of Louisville Sch of Med, Dept of Ophthalmology, 301 E Muhammad Ali Blvd, Louisville, KY 40202","323 E Chestnut St, Louisville, KY 40202","530 S Jackson St, Louisville, KY 40202-3611","217 E Chestnut St, Louisville, KY 40202","800 Zorn Ave, Louisville, KY 40206-1499",We aim to provide exceptional ophthalmic training by exceeding the ACGME accreditation standards. Train residents not only the fundamentals but also advanced surgical skills including refractive surgery and minimally invasive glaucoma surgery. Emphasize the importance of service to the community and patient advocacy. We encourage graduates to continue to advance ophthalmology forward through vision research while maintaining a very high board pass rate and successful fellowship match rate.,4,4,4,,"Yes  , 1 year(s)",No,No,No,9/30/2020,11/1/2020 - 12/12/2020_11/1/2021 - 12/31/2021,7/31/2021,9/30/2021,No,60,Yes,No,3,No,Yes,220_220__,Yes,236-245,Yes,Yes,No Answer,Required,Yes,No,No,11,3,1,0,12,3,27.2,0.9 to 1,40,8,2,No,,67.5,20.3,12,29.6,70.3,Other for 12 month(s),52,Other for 4 month(s),52,Other for 11 month(s),44,,,6,75%,N/A,,,,"$55,785.00",20,NGO,"$57,340.00",20,NGO,"$58,927.00",20,NGO,Yes,NGO,NGO,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Not Available,Not Available,Not Available,Fully Paid by Institution,"Available, Not Paid By Institution",Fully Paid by Institution,Not Available,When resident/fellow starts program,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Optional,Yes,Yes,Yes,No,,"231 E Chestnut St, Louisville, KY 40232-5070",,,,,,,,,,
0,https://freida.ama-assn.org/program/2402121062,,,3,3,No,No,July,No,No,https://medicine.tulane.edu/departments/ophthalmology,Not Available,"Peter R Kastl
MD, PhD
Tulane Univ Health Sciences Ctr
Dept of Ophthalmology Box 8669
1430 Tulane Ave
New Orleans, LA 70112
Tel: (504) 988-2261
Fax: (504) 988-2684
E-mail: pkastl@tulane.edu","Sheila M Lawshe
Tulane Univ Sch of Med
Dept of Ophthalmology Mail Unit 8069
131 S Robertson St
New Orleans, LA 70112
Tel: (504) 988-2261
Fax: (504) 988-2684
E-mail: slawshe@tulane.edu",2402121062,"Tulane Univ Health Sciences Ctr, Dept of Ophthalmology Box 8669, 1430 Tulane Ave, New Orleans, LA 70112","1430 Tulane Ave, New Orleans, LA 70112-2699","1415 Tulane Ave, New Orleans, LA 70112","Quarters 21-A, Alexandria, LA 71306-9004","2021 Perdido St, New Orleans, LA 70112-1396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1601 Perdido St, New Orleans, LA 70112","400 Veterans Ave, Biloxi, MS 39531-2410",,,,,,,,,
0,https://freida.ama-assn.org/program/2402121177,,,3,3,No,No,July,No,No,http://www.lsu-eye.lsuhsc.edu/residents_place.aspx,Not Available,"Maria A Reinoso
MD
LSU Eye Ctr
Rm 451C
533 Bolivar St
New Orleans, LA 70112
Tel: (504) 568-2119
Fax: (504) 568-2385
E-mail: mreino@lsuhsc.edu","Joshua  Butrick
LSU Eye Ctr
Rm 451B
533 Bolivar St
New Orleans, LA 70112
Tel: (504) 568-2242
Fax: (504) 568-2385
E-mail: jbutri@lsuhsc.edu",2402121177,"LSU Eye Ctr, Rm 451C, 533 Bolivar St, New Orleans, LA 70112","2020 Gravier St, New Orleans, LA 70112","2021 Perdido St, New Orleans, LA 70112-1396","2390 W Congress, Lafayette, LA 70596-9300","1514 Jefferson Hwy, New Orleans, LA 70121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 Plaza St, Bogalusa, LA 70427","200 Henry Clay Ave, New Orleans, LA 70118","1978 Industrial Blvd, Houma, LA 70363","2020 Gravier St, New Orleans, LA 70112",,,"5000 Hennessy Blvd, Baton Rouge, LA 70808","1601 Perdido St, New Orleans, LA 70112",,,
0,https://freida.ama-assn.org/program/2402121063,,,3,3,No,No,July,No,No,https://www.lsuhs.edu/,Not Available,"Thomas B Redens
MD
LSU Health Shreveport
PO Box 33932
1501 Kings Hwy
Shreveport, LA 71130
Tel: (318) 626-4107
Fax: (318) 698-8218
E-mail: treden@lsuhsc.edu","Laura L Mims
BS
LSU Health Shreveport
Ophthalmology Dept
1501 Kings Hwy
Shreveport, LA 71130
Tel: (318) 626-4107
Fax: (318) 698-8218
E-mail: lmims@lsuhsc.edu",2402121063,"LSU Health Shreveport, PO Box 33932, 1501 Kings Hwy, Shreveport, LA 71130","1501 Kings Hwy, Shreveport, LA 71130","510 E Stoner Ave, Shreveport, LA 71101-4295","1541 Kings Hwy, Shreveport, LA 71130","4864 Jackson St, Monroe, LA 71202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2402421069,Community-based university affiliated,Boston University Medical Center,3,3,No,No,July,No,No,http://www.bumc.bu.edu/ophthalmology,Not Available,"Nicole  Siegel
MD
Boston Univ Med Ctr
8th Fl
85 E Concord St
Boston, MA 02118
Tel: (617) 638-4552
Fax: (617) 414-2299
E-mail: nicole.siegel@bmc.org","Valerie K Worrell
Boston Univ Med Ctr
8th Fl
85 E Concord St
Boston, MA 02118
Tel: (617) 638-4552
Fax: (617) 414-2299
E-mail: valerie.worrell@bmc.org",2402421069,"Boston Univ Med Ctr, 8th Fl, 85 E Concord St, Boston, MA 02118","One Boston Medical Center Pl, Boston, MA 02118-2393","300 Longwood Ave, Boston, MA 02115-5737","1400 VFW Pkwy, Boston, MA 02132",,The program provides a broad surgical experience for its trainees in a supportive teaching environment.  In all of the training venues the resident ophthalmologist plays an active and direct role in the care of patients with diverse diseases.,4,4,4,,"Yes  , 1 year(s)",No,No,No,,-_11/15/2020 - 12/4/2020,8/17/2020,10/1/2020,No,70,Yes,No,3,No,Yes,200___,No,236-245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",Yes,Yes,Yes,16,4,5,2,21,6,56.2,1.5 to 1,50,24,1.7,No,,100,0,0,50,50,N/A,13,N/A,13,N/A,13,,,5,95%,N/A,,,,"$66,585.00",20,15,"$69,715.00",20,15,"$72,999.00",20,15,No,30,30,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Required,Yes,Yes,Yes,No,(1 wks ),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2402421070,,,3,3,Yes,Yes,July,No,No,http://www.meei.harvard.edu,Not Available,"Alice B Lorch
MD, MPH
Massachusetts Eye and Ear Infirmary
8th Fl
243 Charles St
Boston, MA 02114
Tel: (978) 573-3966
Fax:
E-mail: alice_lorch@meei.harvard.edu","Scot  Morrison
Massachusetts Eye and Ear Infirmary
Rm 303
243 Charles St
Boston, MA 02114-3096
Tel: (617) 573-3966
Fax:
E-mail: scot_morrison@meei.harvard.edu",2402421070,"Massachusetts Eye and Ear Infirmary, 8th Fl, 243 Charles St, Boston, MA 02114","243 Charles St, Boston, MA 02114-3096","1 VA Center, Togus, ME 04330","300 Longwood Ave, Boston, MA 02115-5737","1400 VFW Pkwy, Boston, MA 02132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1493 Cambridge St, Cambridge, MA 02139","75 Francis St, Boston, MA 02115","330 Brookline Ave, Boston, MA 02215",,,,,,,,
0,https://freida.ama-assn.org/program/2402421071,University-based,Tufts Medical Center,3,3,No,Yes,July,No,No,http://www.neec.com,Not Available,"Kamden R Kopani
MD
New England Eye Ctr
Box 450
800 Washington St
Boston, MA 02111
Tel: (617) 636-4648
Fax: (617) 636-4866
E-mail: kkopani@tuftsmedicalcenter.org","Elizabeth  Cook
BA
New England Eye Ctr
Box 450
800 Washington St
Boston, MA 02111
Tel: (617) 636-4648
Fax: (617) 636-4866
E-mail: ecook@tuftsmedicalcenter.org",2402421071,"New England Eye Ctr, Box 450, 800 Washington St, Boston, MA 02111","800 Washington St, Boston, MA 02111","41 Mall Rd, Burlington, MA 01805","736 Cambridge St, Boston, MA 02135-1111","2211 Lomas Blvd NE, Albuquerque, NM 87106-2745",Program offers superb surgical wet lab training.,4,4,4,,"Yes  , 1 year(s)",No,No,No,,-_11/1/2021 - 12/17/2021,8/2/2021,10/1/2021,No,70,Yes,No,3,No,Yes,__600_600,No,236-245,Yes,Yes,Greater than 600,Required,Yes,Yes,No,28,10,3,3,31,13,50,2.4 to 1,55,24,2,No,,89.1,8.1,2.7,75.8,24.1,N/A,49,Once per week for 12 month(s),49,N/A,49,,,4,91%,9%,,,,Not Available,15,12,Not Available,15,12,Not Available,15,12,No answer,60,Not Available,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Required,No,No,Yes,No,(4 wks ),"1501 San Pedro Dr SE, Albuquerque, NM 87108",,,,,,,,,,
0,https://freida.ama-assn.org/program/2402400072,,,3,3,No,No,July,No,No,https://www.umassmed.edu/ophthalmology/,Not Available,"Misha M Faustina
MD
UMass Memorial Health Care
3rd Fl
281 Lincoln St
Worcester, MA 01605
Tel: (508) 334-9086
Fax: (508) 334-4655
E-mail: misha.faustina@umassmemorial.org","Anita  Amin
UMass Memorial Health Care
3rd Fl
281 Lincoln St
Worcester, MA 01605
Tel: (508) 334-6181
Fax:
E-mail: anita.amin@umassmed.edu",2402400072,"UMass Memorial Health Care, 3rd Fl, 281 Lincoln St, Worcester, MA 01605","55 Lake Ave N, Worcester, MA 01655","55 Lake Ave N, Worcester, MA 01655","201 Highland St, Clinton, MA 01510","157 Union St, Marlboro, MA 01752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"281 Lincoln St, Worcester, MA 01605",,,,,,,,,,
