,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Night float system,,Participant 3,Participant 4,Participant 5,Participant 6,No,Yes,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11
0,https://freida.ama-assn.org/program/2203821370,Community-based university affiliated,Cleveland Clinic Foundation,4,4,No,Yes,July,Yes,No,http://www.clevelandclinic.org/obgyn-residency,Not Available,"Vicki R Reed
MD
Cleveland Clinic
Ob/Gyn Dept Desk A81
9500 Euclid Ave
Cleveland, OH 44195
Tel: (216) 444-4884
Fax: (216) 636-1296
E-mail: reedv@ccf.org","Melinda A Feldkircher
BBA
Cleveland Clinic
Desk A81 Rm A8-318
9500 Euclid Ave
Cleveland, OH 44195
Tel: (216) 444-4884
Fax: (216) 636-1296
E-mail: feldkim@ccf.org",2203821370,"Cleveland Clinic, Ob/Gyn Dept Desk A81, 9500 Euclid Ave, Cleveland, OH 44195","9500 Euclid Ave, Cleveland, OH 44195-5242",,,,"Unlike other residency training programs in the nation, Cleveland Clinic's Ob/Gyn residency training program allows you flexibility to design your own program. During this four-year, ACGME-accredited program, you determine which track to take, and we tailor the curriculum to meet your needs.",7,8,7,5,No,No,"Yes , Codes: 1968220C0",No,11/1/2020,11/18/2020 - 1/13/2021_-,9/15/2021,11/1/2021,Yes,80,No,No,3,No,Yes,220_230__,Yes,Greater than 245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Required,Yes,Yes,Yes,0,0,0,0,0,0,,0.0 to 1,60,12,1.5,No,Yes,98.4,0.0,1.5,86.7,13.2,Other for 12 month(s),0,Other for 12 month(s),0,Other for 12 month(s),0,Other for 12 month(s),Not Available,6,18%,0%,"$48,642.00",15,NGO,"$60,618.00",15,NGO,"$62,577.00",15,NGO,"$65,025.00",15,NGO,Yes,NGO,NGO,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Required,Yes,Yes,Yes,,NGO (wks),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203832235,Community-based,OhioHealth,4,4,No,Yes,June,Yes,No,http://www.ohiohealth.com/medicaleducation,Not Available,"Carl  Krantz
MD
OhioHealth Riverside Methodist Hosp
Med Education Dept
3535 Olentangy River Rd
Columbus, OH 43214
Tel: (614) 566-4398
Fax: (614) 566-1073
E-mail: res_obgyn@ohiohealth.com","Maureen  O'Leary
OhioHealth Riverside Methodist Hosp
Med Education Dept
3535 Olentangy River Rd
Columbus, OH 43214
Tel: (614) 566-4882
Fax: (614) 566-1073
E-mail: res_obgYn@ohiohealth.com",2203832235,"OhioHealth Riverside Methodist Hosp, Med Education Dept, 3535 Olentangy River Rd, Columbus, OH 43214","155 E Broad St, Columbus, OH 43215","3535 Olentangy River Rd, Columbus, OH 43214",,,"6000+ deliveries/year; over 65 active faculty teaching MFM, gynecologic oncology, urogynecology, and robotic curriculum. Surgical numbers in 80-98th percent. Dedicated didactic conferences. New premiere virtual skills lab, obstetrics/gynecology clinic, women's health center.",6,6,6,6,No,No,"Yes , Codes: 1567220C0",No,,11/10/2020 - 1/12/2021_-,,,Yes,57,No,No,3,No,Yes,220_240_600_600,Yes,No Answer,Yes,Yes,No Answer,"Desired, with some exceptions",No,No,No,2,0,65,1,67,1,50.0,1.4 to 1,70,16,1.5,No,Yes,75.3,0.0,24.6,94.7,5.2,Every eleventh night or more for 12 month(s),0,Every tenth night for 12 month(s),0,Every tenth night for 12 month(s),0,Every eleventh night or more for 12 month(s),11,6,20%,0%,"$56,056.00",15,5,"$57,886.00",15,5,"$59,696.00",15,5,"$61,672.00",15,5,Yes,NGO,NGO,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Within 30 days of starting program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Optional,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203800371,Community-based,OhioHealth,4,4,Yes,Yes,July,Yes,No,https://www.ohiohealth.com/medical-education/residencies,Not Available,"James J Perez
DO
Doctors Hosp/OhioHealth
Ob/Gyn Pgm
5100 W Broad St
Columbus, OH 43228
Tel: (614) 544-2117
Fax:
E-mail: james.perez@ohiohealth.com","Novella  Willard
Doctors Hosp/OhioHealth
Ob/Gyn Pgm
5100 W Broad St
Columbus, OH 43228
Tel: (614) 544-1792
Fax:
E-mail: novella.willard@ohiohealth.com",2203800371,"Doctors Hosp/OhioHealth, Ob/Gyn Pgm, 5100 W Broad St, Columbus, OH 43228","155 E Broad St, Columbus, OH 43215","540 N Cleveland Ave, Westerville, OH 43082","410 W Tenth Ave, Columbus, OH 43210-1228","285 E State St, Columbus, OH 43215-1898","The obstetrics/gynecology program at Doctors Hospital is proud to offer an extensive, hands-on, four year obstetrics/gynecology ultrasound curriculum. In addition, the program promotes education through required attendance of the following courses: colposcopy course during second year; ultrasound conference during third year; Board review during fourth year; ACOOG conference during second and fourth year. We also offer clinical experience in urban, rural, and community based settings.",6,6,6,6,No,No,"Yes , Codes: 2122220C0",No,2/15/2021,12/1/2020 - 2/15/2021_11/1/2021 - 1/15/2022,9/15/2021,12/15/2021,Yes,60,No,No,3,Yes,No,__500_500,No,210-225,Yes,Yes,Greater than 600,Required,Yes,No,No,7,0,0,0,7,0,57.1,0.2 to 1,70,24,1,Yes,Yes,0.0,0.0,100.0,74.2,25.7,Other for 2 month(s),0,N/A,0,Other for 1 month(s),0,N/A,NGO,6,30%,0%,"$56,056.00",20,5,"$57,886.00",20,5,"$59,696.00",20,5,"$61,672.00",20,5,Yes,20,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Required,No,No,Yes,,(1 wks ),"5100 Broad St, Columbus, OH 43228-1607","55 Hospital Dr, Athens, OH 45701","100 Jackson Pike, Gallipolis, OH 45631","4830 Knightsbirdge Blvd E, Columbus, OH 43214",,,"2951 Maple Ave, Zanesville, OH 43701","1319 W Hunter St, Logan, OH 43138","75 Hospital Dr, Athens, OH 45701","206 E State St, Columbus, OH 43215","3100 Plaza Properties Blvd, Columbus, OH 43219"
0,https://freida.ama-assn.org/program/2203811234,Community-based university affiliated,Ohio State University Hospital,4,4,No,Yes,June,Yes,No,https://wexnermedical.osu.edu/departments/obstetrics-gynecology/education,Not Available,"Philip  Samuels
MD
Ohio State Univ Wexner Med Ctr
Dept of Ob/Gyn 5th Fl
395 W 12th Ave
Columbus, OH 43210
Tel: (614) 293-4532
Fax: (614) 293-5877
E-mail: philip.samuels@osumc.edu","Rachel  Thibaut
Ohio State Univ Wexner Med Ctr
Dept of Ob/Gyn 5th Fl
395 W 12th Ave
Columbus, OH 43210
Tel: (614) 293-4532
Fax: (614) 293-5877
E-mail: rachel.thibaut@osumc.edu",2203811234,"Ohio State Univ Wexner Med Ctr, Dept of Ob/Gyn 5th Fl, 395 W 12th Ave, Columbus, OH 43210","410 W Tenth Ave, Columbus, OH 43210-1228","793 W State St, Columbus, OH 43222-1560","500 S Cleveland Ave, Westerville, OH 43081-8998","300 W 10th Ave, Columbus, OH 43210",The Dept. of ObGyn at The Ohio State University Wexner Medical Center considers the education of our residents to be one of our most important responsibilities. We are proud to have faculty clinicians who have been widely recognized for their teaching skills. Our residents are part of The Ohio State University/Mount Carmel Health Integrated Training Program.,11,11,11,11,No,No,"Yes , Codes: 1566220C0",No,11/1/2020,11/17/2020 - 1/31/2021_-,,,Yes,110,No,No,3,No,Yes,210_210_500_500,Yes,No Answer,Yes,Yes,No Answer,"Desired, with some exceptions",Yes,No,Yes,43,0,0,0,43,0,58.1,0.9 to 1,70,24,1.5,No,Yes,98.4,0.0,1.5,81.0,18.9,Every fifth night for 12 month(s),0,Every fifth night for 12 month(s),0,Every sixth night for 12 month(s),0,Every sixth night for 12 month(s),Not Available,4,15%,0%,"$53,586.00",21,15,"$55,200.00",21,15,"$56,965.00",21,15,"$58,918.00",21,15,No answer,Not Available,Not Available,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Required,No,No,No,,(4 wks ),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203821236,Community-based university affiliated,Miami Valley Hospital,4,4,No,Yes,"June,July",Yes,No,https://medicine.wright.edu/obstetrics-and-gynecology/residency-program,Not Available,"Geoffrey  Towers
MD
Miami Valley Hosp
Ste 3800 CHE
128 E Apple St
Dayton, OH 45409
Tel: (937) 208-2287
Fax: (937) 222-7255
E-mail: geoffrey.towers@wright.edu","Ty Lea  Gebhard
BS
Miami Valley Hosp
Ste 3800 CHE
128 E Apple St
Dayton, OH 45409-2793
Tel: (937) 208-2287
Fax: (937) 222-7255
E-mail: tylea.gebhard@wright.edu",2203821236,"Miami Valley Hosp, Ste 3800 CHE, 128 E Apple St, Dayton, OH 45409","3640 Colonel Glenn Hwy, Dayton, OH 45435","1 Wyoming St, Dayton, OH 45409","2222 Philadelphia Dr, Dayton, OH 45406-1891","4881 Sugar Maple Dr, Wright-Patterson AFB, OH 45433","We offer a diversity of patient care settings with a large, high volume tertiary care urban hospital and the unique opportunity to see patients at Wright-Patterson AFB, that provides comprehensive healthcare to military and their families. The Brethen Center for Robotic and Minimally Invasive Surgery offers extensive surgical training for residents in complex gynecologic surgery with state of the art simulation and cadaver lab.",6,6,6,6,No,No,"Yes , Codes: 2011220C0",No,10/30/2020,11/1/2020 - 1/1/2021_11/1/2021 - 1/1/2022,7/1/2021,10/30/2021,Yes,40,No,No,3,No,Yes,220_225_555_575,Yes,226-235,Yes,Yes,541-600,"Desired, with some exceptions",No,No,No,8,0,3,0,11,0,50.0,0.3 to 1,70,24,1.3,No,Yes,67.7,0.0,32.2,77.9,22.0,Every seventh night for 2 month(s),0,Every seventh night for 2 month(s),0,Every seventh night for 2 month(s),0,Every tenth night for 2 month(s),Not Available,4,25%,N/A,"$57,221.00",15,NGO,"$58,802.00",15,NGO,"$60,278.00",15,NGO,"$61,714.00",15,NGO,No,NGO,NGO,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Required,No,No,Yes,,NGO (wks),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203800373,,,4,4,No,Yes,"July,Negotiable",Yes,No,http://www.ketteringhealth.org/grandviewmeded/residencies.cfm,Not Available,"Mark W Day
DO
Kettering Health Network
Graduate Med Education
405 W Grand Ave
Dayton, OH 45405
Tel: (937) 723-4124
Fax: (937) 723-5017
E-mail: mark.day@ketteringhealth.org","Billie  Busch
Kettering Health Network
Graduate Med Education
405 W Grand Ave
Dayton, OH 45405
Tel: (937) 723-4124
Fax: (937) 723-5017
E-mail: billie.busch@ketteringhealth.org",2203800373,"Kettering Health Network, Graduate Med Education, 405 W Grand Ave, Dayton, OH 45405","3535 Southern Blvd, Kettering, OH 45429-1221","7095 Clyo Rd, Dayton, OH 45459","3535 Southern Blvd, Kettering, OH 45429-2989","405 W Grand Ave, Dayton, OH 45405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203822237,Community-based university affiliated,ProMedica Toledo Hospital,4,4,No,Yes,July,Yes,No,http://www.utoledo.edu,Not Available,"Dani  Zoorob
MD
Toledo Hosp
3rd Fl Legacy
2142 N Cove Blvd
Toledo, OH 43606
Tel: (419) 291-3125
Fax: (419) 291-2621
E-mail: dani.zoorob@utoledo.edu","Dani  Zoorob
MD
Toledo Hosp
3rd Fl Legacy
2142 N Cove Blvd
Toledo, OH 43606
Tel: (419) 291-3125
Fax: (419) 291-2621
E-mail: dani.zoorob@utoledo.edu",2203822237,"Toledo Hosp, 3rd Fl Legacy, 2142 N Cove Blvd, Toledo, OH 43606","3045 Arlington Ave, Toledo, OH 43614-5807","2142 N Cove Blvd, Toledo, OH 43606","3000 Arlington Ave, Toledo, OH 43699","4041 W Sylvania Ave, Toledo, OH 43623",Program provides weekly protected didactic time. Blend of large community and university hospital setting. Night float system for all 4 years. All subspecialties including urogynecology and gyn/onc.,5,5,5,5,No,No,"Yes , Codes: 1579220C0",No,11/15/2020,11/1/2020 - 12/31/2020_11/1/2021 - 12/31/2021,9/15/2021,11/15/2021,Yes,76,No,No,3,No,Yes,220_220_400_400,Yes,210-225,Yes,Yes,450-500,Required,Yes,No,No,5,0,0,0,5,0,40.0,0.2 to 1,70,24,1,No,Yes,57.3,29.8,12.7,91.6,8.3,Every eleventh night or more for 12 month(s),0,Every eleventh night or more for 12 month(s),0,Every eleventh night or more for 12 month(s),0,Every eleventh night or more for 12 month(s),Not Available,4,20%,N/A,"$55,620.00",15,15,"$57,565.00",20,15,"$59,530.00",20,15,"$61,071.00",20,15,No,NGO,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,"Available, Not Paid By Institution",When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Not available,Yes,Yes,No,,,"6711 Monroe St, Toledo, OH 43560","1160 W Sylvania Ave, Toledo, OH 43612",,,,,,,,,
0,https://freida.ama-assn.org/program/2203800374,Community-based,Mercy St Vincent Medical Center,4,4,Yes,Yes,July,Yes,No,http://www.mercymedicalresidency.org,Not Available,"Mitchell G Greenbaum
DO
Mercy St Vincent Med Ctr
ACC Basement
2213 Cherry St
Toledo, OH 43608
Tel: (419) 251-6522
Fax: (419) 251-6849
E-mail: karen_meyers1@mercy.com","Karen M Meyers
Mercy St Vincent Med Ctr
ACC Basement
2213 Cherry St
Toledo, OH 43608
Tel: (419) 251-6522
Fax: (419) 251-6849
E-mail: karen_meyers1@mercy.com",2203800374,"Mercy St Vincent Med Ctr, ACC Basement, 2213 Cherry St, Toledo, OH 43608","2213 Cherry St, Toledo, OH 43608-2691","3145 W Clark Rd, Ypsilanti, MI 48197","2600 Navaree Ave, Oregon, OH 43616","5901 Monclova Rd, Maumee, OH 43537",,4,4,4,4,No,No,"Yes , Codes: 1580220C0",No,12/1/2020,8/1/2020 - 12/31/2020_8/1/2021 - 12/31/2021,8/1/2021,12/31/2021,Yes,72,No,No,3,Yes,Yes,240__550_,No,No Answer,Yes,Yes,541-600,Required,No,No,No,0,0,0,0,0,0,,0.0 to 1,75,Not Available,1,No,,,,,,,N/A,Not Available,N/A,Not Available,N/A,Not Available,N/A,Not Available,3,NGO,N/A,"$57,688.00",20,0,"$59,712.00",15,0,"$61,746.00",15,0,"$64,071.00",15,0,Yes,Not Available,Not Available,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,When resident/fellow starts program,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not available,No,No,Yes,No,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203900242,Community-based,St Anthony Hospital,4,4,No,Yes,June,Yes,No,http://www.saintsok.com,Not Available,"Raymond W Deiter
DO
St Anthony Hosp
Rm 1980
1000 N Lee
Oklahoma City, OK 73102
Tel: (405) 272-8437
Fax: (405) 231-3007
E-mail: melinda.garza@ssmhealth.com","Melinda  Garza
St Anthony Hosp
Rm 1980
1000 N Lee
Oklahoma City, OK 73102
Tel: (405) 272-8437
Fax: (405) 231-3007
E-mail: melinda.garza@ssmhealth.com",2203900242,"St Anthony Hosp, Rm 1980, 1000 N Lee, Oklahoma City, OK 73102","1000 N Lee Ave, Oklahoma City, OK 73102","1200 Children's Ave, Oklahoma City, OK 73104","4300 W Memorial Rd, Oklahoma City, OK 73120","5501 N Portland, Oklahoma City, OK 73112",Our mission is to develop competent and compassionate family physicians through exceptional healthcare.,2,2,2,2,No,No,"Yes , Codes: 2087220C0",No,11/1/2020,11/1/2020 - 11/30/2020_11/1/2021 - 11/30/2021,9/15/2021,11/1/2021,Yes,25,No,No,3,Yes,Yes,200__400_,No,No Answer,Yes,No,No Answer,Not known,Yes,No,No,6,0,0,0,6,0,83.3,0.7 to 1,60,24,1,No,Yes,0.0,0.0,100.0,87.5,12.5,Every fourth night for 52 week(s),0,Every fourth night for 52 week(s),0,Every fifth night for 52 week(s),0,Every sixth night for 52 week(s),Not Available,7,10%,3%,"$54,794.00",19,6,"$56,531.00",19,6,"$58,281.00",19,6,"$60,809.00",19,6,No answer,25,NGO,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Not Available,Within 30 days of starting program,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Required,No,No,Yes,,(2 wks ),"4401 S Western Ave, Oklahoma City, OK 73109","3300 NW Expressway, Oklahoma City, OK 73112","100 SE 59th St, Oklahoma City, OK 73129","1100 SW 89th St, Oklahoma City, OK 73139",,,,,,,
0,https://freida.ama-assn.org/program/2203911239,,,4,4,No,Yes,July,Yes,No,https://medicine.ouhsc.edu/Academic-Departments/Obstetrics-and-Gynecology/,Not Available,"Lisa  Landrum
MD, PhD
Univ of Oklahoma Health Sciences Ctr
AAT 2400
800 Stanton L Young Blvd
Oklahoma City, OK 73104
Tel: (405) 271-8470
Fax: (405) 271-8547
E-mail: lisa-landrum@ouhsc.edu","Laura E Scobey
BS
Univ of Oklahoma Health Sciences Ctr
AAT 2400
800 Stanton L Young Blvd
Oklahoma City, OK 73104
Tel: (405) 271-8470
Fax: (405) 271-8547
E-mail: laura-scobey@ouhsc.edu",2203911239,"Univ of Oklahoma Health Sciences Ctr, AAT 2400, 800 Stanton L Young Blvd, Oklahoma City, OK 73104","940 Stanton L Young Blvd, Oklahoma City, OK 73104","700 NE 13th St, Oklahoma City, OK 73104","921 NE 13th St, Oklahoma City, OK 73104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203900241,,,4,4,No,Yes,July,Yes,No,https://health.okstate.edu/academics/obgyn/residency/index.html,Not Available,"Erin  Brown
DO
OSU Ctr for Health Sciences
Ob/Gyn Pgm
1111 W 17th St
Tulsa, OK 74107
Tel: (918) 586-4513
Fax: (918) 586-4531
E-mail: erin.e.brown@okstate.edu","Martha B Clemons
OSU Ctr for Health Sciences
Ste 200
717 S Houston Ave
Tulsa, OK 74127
Tel: (918) 586-4518
Fax:
E-mail: martha.b.clemons@okstate.edu",2203900241,"OSU Ctr for Health Sciences, Ob/Gyn Pgm, 1111 W 17th St, Tulsa, OK 74107","1111 W 17th St, Tulsa, OK 74107","1120 S Utica Ave, Tulsa, OK 74104","1923 S Utica Ave, Tulsa, OK 74104","6161 S Yale Ave, Tulsa, OK 74136-1902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"744 W 9th St, Tulsa, OK 74127","100 S Bliss Ave, Tahlequah, OK 74464",,,,,,,,,
0,https://freida.ama-assn.org/program/2203900243,,,4,4,No,Yes,July,Yes,No,https://health.okstate.edu/academics/obgyn/residency/index.html,Not Available,"William D Po
MD
OSU Ctr for Health Sciences
Ob/Gyn Pgm
1111 W 17th St
Tulsa, OK 74107
Tel: (918) 586-4500
Fax: (918) 586-4531
E-mail: william.po@okstate.edu","Martha  Clemons
BS
OSU Ctr for Health Sciences
Ste 200
717 S Houston Ave
Tulsa, OK 74127
Tel: (918) 586-4518
Fax: (918) 586-4531
E-mail: martha.b.clemons@okstate.edu",2203900243,"OSU Ctr for Health Sciences, Ob/Gyn Pgm, 1111 W 17th St, Tulsa, OK 74107","1111 W 17th St, Tulsa, OK 74107","744 W 9th St, Tulsa, OK 74127","1120 S Utica Ave, Tulsa, OK 74104","1923 S Utica Ave, Tulsa, OK 74104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6161 S Yale Ave, Tulsa, OK 74136-1902","100 S Bliss Ave, Tahlequah, OK 74464",,,,,,,,,
