,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Two or more races,Asian,Other race,African American,Hawaiian or other Pacific Islander,American Indian or Alaska native,Male,Female,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/douglas-county-wi/,B minus,B minus,A minus,B,C+,B minus,C minus,B+,B,A minus,B+,"Douglas County is located in Wisconsin with a population of 43,295. In Douglas County, most residents own their homes. Many young professionals live in Douglas County and residents tend to lean liberal.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.1,0.1,0.09,0.12,0.12,0.13,0.16,0.18,0.08,-0.33333333333333326,0.16,-0.20000000000000007,0.38,0.3103448275862071,0.31,0.14814814814814814,0.06,-0.5,,,,,,,,0.026000000000000002,0.12,0.012,0.92,0.02,0.02,0.01,0.0,0.01,0.0,0.02,0.5,0.5,0.21,0.21,0.24,0.28,0.06,0.27,0.3,0.27,0.16
0,https://www.niche.com/places-to-live/c/avery-county-nc/,B,B minus,C+,B minus,C+,B,B minus,B+,B,A minus,B+,"Avery County is located in North Carolina with a population of 17,506. In Avery County, most residents own their homes. Many retirees live in Avery County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.07,0.08,0.09,0.12,0.13,0.14,0.14,0.22,0.08,-0.33333333333333326,0.12,-0.4,0.33,0.13793103448275867,0.3,0.11111111111111094,0.16,0.3333333333333335,,,0,0,1,0,0,0.018000000000000002,0.152,0.023,0.89,0.05,0.01,0.0,0.0,0.04,0.0,0.01,0.55,0.45,0.31,0.24,0.23,0.16,0.05,0.38,0.34,0.2,0.08
0,https://www.niche.com/places-to-live/c/coleman-county-tx/,C+,B,B minus,C+,B,B minus,A,A minus,B,C+,B,"Coleman County is located in Texas with a population of 8,334. In Coleman County, most residents own their homes. Many retirees live in Coleman County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.12,0.1,0.05,0.1,0.11,0.12,0.17,0.25,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.34,0.1724137931034484,0.37,0.37037037037037024,0.13,0.08333333333333348,,,0,0,0,0,1,0.018000000000000002,0.139,0.036000000000000004,0.77,0.18,0.03,0.01,0.0,0.02,0.0,0.01,0.52,0.48,0.24,0.22,0.29,0.19,0.06,0.28,0.33,0.28,0.12
0,https://www.niche.com/places-to-live/c/dekalb-county-al/,B,B,C+,B,B,B,B minus,A minus,B minus,B,C+,"DeKalb County is located in Alabama with a population of 71,310. In DeKalb County, most residents own their homes. Many families live in DeKalb County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.13,0.12,0.08,0.12,0.13,0.13,0.13,0.17,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.28,-0.0344827586206895,0.34,0.2592592592592593,0.25,1.0833333333333335,,,,,,,,0.022000000000000002,0.209,0.062,0.8,0.15,0.02,0.0,0.0,0.01,0.0,0.01,0.5,0.5,0.31,0.23,0.22,0.19,0.04,0.34,0.34,0.22,0.09
0,https://www.niche.com/places-to-live/c/crawford-county-ar/,B,B,C+,B,B,C,B minus,A minus,B,B,B minus,"Crawford County is located in Arkansas with a population of 62,739. In Crawford County, most residents own their homes. Many families live in Crawford County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.12,0.12,0.08,0.13,0.12,0.13,0.13,0.16,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.32,0.10344827586206917,0.37,0.37037037037037024,0.15,0.25,,,0,1,1,0,0,0.026000000000000002,0.17,0.027000000000000003,0.84,0.08,0.03,0.02,0.0,0.01,0.0,0.02,0.49,0.51,0.25,0.23,0.24,0.24,0.04,0.3,0.33,0.25,0.11
0,https://www.niche.com/places-to-live/c/adams-county-pa/,B+,C+,A minus,B+,B minus,B,B minus,B minus,B,A minus,B minus,"Adams County is located in Pennsylvania with a population of 102,470. In Adams County, most residents own their homes. Many young professionals and retirees live in Adams County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.11,0.1,0.09,0.11,0.11,0.14,0.15,0.2,0.1,-0.16666666666666663,0.13,-0.35,0.27,-0.06896551724137923,0.4,0.4814814814814814,0.11,-0.08333333333333326,,,1,1,0,0,0,0.024,0.076,0.025,0.89,0.07,0.02,0.01,0.0,0.01,0.0,0.0,0.49,0.51,0.14,0.18,0.23,0.34,0.11,0.25,0.31,0.26,0.18
0,https://www.niche.com/places-to-live/c/adams-county-in/,B+,B+,B+,B,C+,B,B minus,A minus,B minus,C,B+,"Adams County is located in Indiana with a population of 35,376. In Adams County, most residents own their homes. Residents of Adams County tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.18,0.13,0.09,0.12,0.1,0.11,0.12,0.15,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.29,0.0,0.41,0.5185185185185184,0.15,0.25,,,0,3,0,0,0,0.023,0.16699999999999998,0.003,0.93,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.5,0.21,0.22,0.25,0.26,0.05,0.26,0.35,0.28,0.11
0,https://www.niche.com/places-to-live/c/washington-county-ky/,C+,A minus,C,B minus,B minus,A minus,B minus,A minus,C+,B minus,C+,"Washington County is located in Kentucky with a population of 12,023. In Washington County, most residents own their homes. Many families live in Washington County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.13,0.11,0.09,0.11,0.12,0.14,0.14,0.18,0.09,-0.25,0.09,-0.55,0.23,-0.2068965517241378,0.42,0.5555555555555554,0.16,0.3333333333333335,,,,,,,,0.033,0.151,0.016,0.88,0.04,0.02,0.01,0.0,0.05,0.0,0.0,0.49,0.51,0.23,0.18,0.26,0.27,0.06,0.29,0.34,0.26,0.11
0,https://www.niche.com/places-to-live/c/solano-county-ca/,B,D minus,A minus,B,A+,C+,A,D minus,A,A,B minus,"Solano County is located in California with a population of 441,829. In Solano County, most residents own their homes. Many families and young professionals live in Solano County and residents tend to be liberal.",,,,,,,,0.39,0.61,,,,,,,,,,,,,,,0.12,0.1,0.09,0.15,0.13,0.13,0.13,0.15,0.08,-0.33333333333333326,0.19,-0.050000000000000044,0.38,0.3103448275862071,0.24,-0.11111111111111116,0.12,0.0,,,4,4,6,8,0,0.039,0.095,0.08199999999999999,0.38,0.26,0.05,0.15,0.0,0.14,0.01,0.0,0.5,0.5,0.12,0.14,0.2,0.34,0.19,0.24,0.24,0.25,0.26
0,https://www.niche.com/places-to-live/c/newaygo-county-mi/,C+,B,B,B,C+,B+,D+,A minus,B,A minus,B minus,"Newaygo County is located in Michigan with a population of 48,366. In Newaygo County, most residents own their homes. Residents of Newaygo County tend to be conservative.",,,,,,,,0.16,0.84,,,,,,,,,,,,,,,0.12,0.11,0.08,0.11,0.11,0.13,0.16,0.19,0.06,-0.5,0.11,-0.45000000000000007,0.31,0.06896551724137945,0.4,0.4814814814814814,0.12,0.0,,,4,3,0,0,0,0.027999999999999997,0.166,0.011000000000000001,0.91,0.06,0.01,0.0,0.0,0.01,0.0,0.01,0.5,0.5,0.23,0.22,0.25,0.25,0.05,0.31,0.32,0.25,0.12
0,https://www.niche.com/places-to-live/c/sevier-county-tn/,B,B minus,A minus,B,C+,B+,B minus,B+,C,B,B minus,"Sevier County is located in Tennessee with a population of 97,068. In Sevier County, most residents own their homes. Many families live in Sevier County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.11,0.1,0.08,0.12,0.12,0.14,0.15,0.19,0.06,-0.5,0.12,-0.4,0.3,0.034482758620689724,0.37,0.37037037037037024,0.15,0.25,,,29,41,22,1,0,0.03,0.135,0.038,0.9,0.06,0.02,0.01,0.0,0.01,0.0,0.0,0.49,0.51,0.22,0.24,0.27,0.23,0.05,0.32,0.36,0.23,0.1
0,https://www.niche.com/places-to-live/c/amherst-county-va/,C,B minus,C,B minus,B+,C+,B,B+,B,B,C+,"Amherst County is located in Virginia with a population of 31,775. In Amherst County, most residents own their homes. Many retirees live in Amherst County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.1,0.09,0.09,0.11,0.11,0.14,0.15,0.21,0.06,-0.5,0.13,-0.35,0.31,0.06896551724137945,0.36,0.33333333333333326,0.14,0.16666666666666674,,,6,11,7,1,0,0.034,0.14,0.008,0.75,0.02,0.03,0.01,0.01,0.18,0.0,0.01,0.48,0.52,0.21,0.23,0.22,0.27,0.07,0.27,0.33,0.26,0.14
0,https://www.niche.com/places-to-live/c/fall-river-county-sd/,C,B minus,B,C+,B minus,B+,C,A minus,B+,B+,A minus,"Fall River County is located in South Dakota with a population of 6,747. In Fall River County, most residents own their homes. Many retirees live in Fall River County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.09,0.08,0.06,0.08,0.09,0.14,0.18,0.28,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.38,0.3103448275862071,0.35,0.29629629629629606,0.06,-0.5,,,,,,,,0.013999999999999999,0.141,0.009000000000000001,0.85,0.04,0.04,0.02,0.0,0.0,0.0,0.06,0.5,0.5,0.24,0.22,0.2,0.31,0.03,0.34,0.29,0.22,0.15
0,https://www.niche.com/places-to-live/c/alleghany-county-nc/,B,B,B minus,B,C+,C+,B minus,B+,B+,A minus,B,"Alleghany County is located in North Carolina with a population of 11,008. In Alleghany County, most residents own their homes. Many retirees live in Alleghany County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.09,0.09,0.06,0.1,0.1,0.13,0.16,0.26,0.07,-0.41666666666666663,0.1,-0.5,0.31,0.06896551724137945,0.29,0.07407407407407396,0.23,0.9166666666666667,,,,,,,,0.021,0.231,0.034,0.87,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.49,0.51,0.32,0.27,0.22,0.16,0.03,0.37,0.35,0.19,0.09
0,https://www.niche.com/places-to-live/c/itasca-county-mn/,B,B,B,B,C+,B minus,D+,B+,B,B+,B,"Itasca County is located in Minnesota with a population of 45,141. In Itasca County, most residents own their homes. Many retirees live in Itasca County and residents tend to lean conservative.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.12,0.09,0.07,0.1,0.11,0.12,0.17,0.23,0.07,-0.41666666666666663,0.16,-0.20000000000000007,0.41,0.4137931034482758,0.3,0.11111111111111094,0.06,-0.5,,,0,0,0,1,1,0.03,0.121,0.004,0.92,0.01,0.02,0.0,0.0,0.0,0.0,0.04,0.51,0.49,0.22,0.18,0.25,0.27,0.07,0.28,0.3,0.26,0.16
0,https://www.niche.com/places-to-live/c/chemung-county-ny/,B minus,C+,A minus,B,B minus,B minus,C,B,B,B+,A,"Chemung County is located in New York with a population of 84,895. In Chemung County, most residents own their homes. Many young professionals live in Chemung County and residents tend to lean conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.12,0.1,0.08,0.12,0.12,0.13,0.15,0.18,0.11,-0.08333333333333326,0.13,-0.35,0.32,0.10344827586206917,0.35,0.29629629629629606,0.1,-0.16666666666666663,,,,,,,,0.034,0.139,0.013999999999999999,0.86,0.03,0.03,0.01,0.0,0.06,0.0,0.0,0.5,0.5,0.22,0.19,0.24,0.28,0.08,0.27,0.31,0.25,0.17
0,https://www.niche.com/places-to-live/c/montgomery-county-il/,B minus,B+,A minus,B minus,C+,B,B minus,A,B minus,B,B minus,"Montgomery County is located in Illinois with a population of 28,828. In Montgomery County, most residents own their homes. Many retirees live in Montgomery County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.09,0.07,0.12,0.12,0.14,0.15,0.2,0.06,-0.5,0.1,-0.5,0.32,0.10344827586206917,0.39,0.4444444444444444,0.12,0.0,,,1,0,0,0,0,0.027000000000000003,0.16399999999999998,0.004,0.93,0.02,0.01,0.0,0.0,0.04,0.0,0.0,0.52,0.48,0.25,0.18,0.24,0.26,0.07,0.28,0.31,0.25,0.16
0,https://www.niche.com/places-to-live/c/logan-county-ky/,B+,B+,C,B,B minus,B+,B minus,A minus,C+,B,C+,"Logan County is located in Kentucky with a population of 26,902. In Logan County, most residents own their homes. Many families live in Logan County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.11,0.08,0.12,0.12,0.13,0.14,0.18,0.06,-0.5,0.1,-0.5,0.24,-0.1724137931034483,0.44,0.6296296296296295,0.15,0.25,,,1,0,1,0,0,0.027999999999999997,0.17,0.006,0.89,0.03,0.02,0.0,0.0,0.07,0.0,0.0,0.49,0.51,0.25,0.22,0.24,0.25,0.04,0.32,0.31,0.27,0.1
0,https://www.niche.com/places-to-live/c/lea-county-nm/,B minus,B,B,B,A,B+,A minus,B minus,B minus,B,B,"Lea County is located in New Mexico with a population of 70,277. In Lea County, most residents own their homes. Many families live in Lea County and residents tend to be conservative.",,,,,,,,0.33,0.67,,,,,,,,,,,,,,,0.17,0.14,0.1,0.15,0.13,0.11,0.11,0.11,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.29,0.0,0.32,0.18518518518518512,0.26,1.166666666666667,,,,,,,,0.039,0.158,0.12,0.35,0.59,0.01,0.01,0.0,0.03,0.0,0.01,0.52,0.48,0.21,0.17,0.25,0.28,0.09,0.28,0.28,0.23,0.21
0,https://www.niche.com/places-to-live/c/greene-county-va/,B minus,C,B,B,B,B minus,B minus,B minus,B+,B+,C,"Greene County is located in Virginia with a population of 19,519. In Greene County, most residents own their homes. Many families and young professionals live in Greene County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.13,0.11,0.07,0.13,0.12,0.14,0.14,0.17,0.14,0.16666666666666674,0.15,-0.2500000000000001,0.28,-0.0344827586206895,0.29,0.07407407407407396,0.14,0.16666666666666674,,,1,7,14,2,0,0.034,0.064,0.032,0.83,0.06,0.04,0.02,0.0,0.05,0.0,0.0,0.49,0.51,0.14,0.14,0.26,0.34,0.11,0.23,0.26,0.29,0.21
0,https://www.niche.com/places-to-live/c/ector-county-tx/,C minus,C,A minus,B minus,A minus,B+,A,B,B,B,B minus,"Ector County is located in Texas with a population of 160,579. In Ector County, most residents own their homes. Many families live in Ector County and residents tend to be conservative.",,,,,,,,0.35,0.65,,,,,,,,,,,,,,,0.18,0.12,0.1,0.17,0.13,0.11,0.1,0.09,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.3,0.034482758620689724,0.3,0.11111111111111094,0.24,1.0,,,1,0,1,0,0,0.042,0.11900000000000001,0.092,0.32,0.61,0.01,0.01,0.0,0.04,0.0,0.0,0.51,0.49,0.17,0.18,0.23,0.3,0.11,0.26,0.28,0.26,0.21
0,https://www.niche.com/places-to-live/c/osage-county-mo/,B,A,C,B,C minus,A,B minus,A,C,C+,C+,"Osage County is located in Missouri with a population of 13,615. In Osage County, most residents own their homes. Many families live in Osage County and residents tend to be conservative.",,,,,,,,0.15,0.85,,,,,,,,,,,,,,,0.11,0.12,0.09,0.11,0.12,0.14,0.14,0.17,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.27,-0.06896551724137923,0.44,0.6296296296296295,0.1,-0.16666666666666663,,,,,,,,0.013000000000000001,0.075,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.16,0.19,0.28,0.32,0.06,0.22,0.33,0.35,0.1
0,https://www.niche.com/places-to-live/c/warren-county-in/,B,A,B,B minus,C,B+,C+,A,C,C,B minus,"Warren County is located in Indiana with a population of 8,237. In Warren County, most residents own their homes. Many retirees live in Warren County and residents tend to be conservative.",,,,,,,,0.16,0.84,,,,,,,,,,,,,,,0.12,0.1,0.07,0.11,0.12,0.14,0.15,0.2,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.31,0.06896551724137945,0.42,0.5555555555555554,0.08,-0.33333333333333326,,,,,,,,0.025,0.113,0.005,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.5,0.5,0.15,0.21,0.23,0.33,0.08,0.24,0.3,0.31,0.15
0,https://www.niche.com/places-to-live/c/wise-county-tx/,B+,B,C+,B,B+,A minus,B,B,B minus,C,C,"Wise County is located in Texas with a population of 66,290. In Wise County, most residents own their homes. Many families live in Wise County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.13,0.12,0.08,0.12,0.12,0.14,0.14,0.15,0.04,-0.6666666666666666,0.14,-0.29999999999999993,0.33,0.13793103448275867,0.35,0.29629629629629606,0.15,0.25,,,0,2,4,1,1,0.027000000000000003,0.106,0.055,0.77,0.19,0.02,0.01,0.0,0.01,0.0,0.0,0.5,0.5,0.16,0.18,0.23,0.32,0.12,0.26,0.3,0.24,0.19
0,https://www.niche.com/places-to-live/c/gogebic-county-mi/,B minus,B minus,B+,C+,C+,B minus,D+,A,B+,A minus,A,"Gogebic County is located in Michigan with a population of 15,061. In Gogebic County, most residents own their homes. Many retirees live in Gogebic County and residents tend to lean conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.09,0.07,0.08,0.11,0.11,0.13,0.17,0.26,0.07,-0.41666666666666663,0.13,-0.35,0.37,0.27586206896551735,0.37,0.37037037037037024,0.06,-0.5,,,,,,,,0.028999999999999998,0.16699999999999998,0.004,0.9,0.01,0.01,0.01,0.0,0.04,0.0,0.03,0.53,0.47,0.33,0.24,0.22,0.18,0.04,0.34,0.35,0.22,0.09
0,https://www.niche.com/places-to-live/c/donley-county-tx/,A,A minus,C,B,B,B,A minus,A,B minus,C,B,"Donley County is located in Texas with a population of 3,342. In Donley County, most residents own their homes. Many retirees live in Donley County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.1,0.1,0.14,0.08,0.11,0.1,0.14,0.23,0.05,-0.5833333333333333,0.12,-0.4,0.37,0.27586206896551735,0.34,0.2592592592592593,0.11,-0.08333333333333326,,,1,0,0,0,0,0.013999999999999999,0.142,0.016,0.81,0.11,0.02,0.0,0.0,0.05,0.0,0.0,0.51,0.49,0.27,0.24,0.24,0.19,0.06,0.34,0.34,0.22,0.11
0,https://www.niche.com/places-to-live/c/ellis-county-ok/,B+,A+,C,B minus,B minus,A+,B,A,C+,D+,B,"Ellis County is located in Oklahoma with a population of 4,015. In Ellis County, most residents own their homes. Many retirees live in Ellis County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.13,0.11,0.07,0.1,0.11,0.13,0.14,0.23,0.05,-0.5833333333333333,0.15,-0.2500000000000001,0.31,0.06896551724137945,0.34,0.2592592592592593,0.14,0.16666666666666674,,,,,,,,0.040999999999999995,0.162,0.013000000000000001,0.86,0.07,0.04,0.01,0.0,0.0,0.0,0.02,0.48,0.52,0.26,0.18,0.25,0.25,0.06,0.31,0.29,0.25,0.16
0,https://www.niche.com/places-to-live/c/roger-mills-county-ok/,A,A,B,B+,B,A minus,B,A,C,C,B,"Roger Mills County is located in Oklahoma with a population of 3,667. In Roger Mills County, most residents own their homes. Many young professionals and retirees live in Roger Mills County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.13,0.12,0.07,0.1,0.11,0.12,0.14,0.2,0.07,-0.41666666666666663,0.1,-0.5,0.36,0.24137931034482762,0.36,0.33333333333333326,0.12,0.0,,,,,,,,0.038,0.17300000000000001,0.013000000000000001,0.84,0.07,0.03,0.0,0.0,0.0,0.0,0.06,0.49,0.51,0.26,0.21,0.2,0.24,0.09,0.28,0.33,0.23,0.16
0,https://www.niche.com/places-to-live/c/schleicher-county-tx/,B+,A,D minus,B,A minus,B+,A minus,A+,B minus,D minus,B minus,"Schleicher County is located in Texas with a population of 2,983. In Schleicher County, most residents own their homes. Many families live in Schleicher County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.15,0.12,0.08,0.14,0.1,0.11,0.11,0.19,0.03,-0.75,0.14,-0.29999999999999993,0.38,0.3103448275862071,0.25,-0.07407407407407418,0.2,0.6666666666666667,,,,,,,,0.07200000000000001,0.154,0.067,0.46,0.53,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.5,0.25,0.22,0.18,0.3,0.05,0.27,0.35,0.2,0.18
0,https://www.niche.com/places-to-live/c/osborne-county-ks/,B+,A,B minus,B,C,B+,C+,A,C+,C+,A minus,"Osborne County is located in Kansas with a population of 3,530. In Osborne County, most residents own their homes. Many retirees live in Osborne County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.11,0.1,0.07,0.11,0.09,0.11,0.17,0.24,0.05,-0.5833333333333333,0.18,-0.10000000000000009,0.36,0.24137931034482762,0.35,0.29629629629629606,0.06,-0.5,,,1,0,0,0,0,0.01,0.147,0.002,0.94,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.29,0.17,0.2,0.26,0.08,0.23,0.36,0.25,0.15
0,https://www.niche.com/places-to-live/c/garfield-county-ne/,B+,A,B,B minus,C minus,A,unavailable,A,C+,C minus,A minus,"Garfield County is located in Nebraska with a population of 2,001. In Garfield County, most residents own their homes. Many retirees live in Garfield County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.1,0.1,0.07,0.1,0.08,0.09,0.18,0.29,0.05,-0.5833333333333333,0.2,0.0,0.4,0.3793103448275863,0.31,0.14814814814814814,0.04,-0.6666666666666666,,,,,,,,0.001,0.092,0.0,0.97,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.21,0.17,0.39,0.15,0.08,0.26,0.33,0.3,0.11
0,https://www.niche.com/places-to-live/c/oldham-county-tx/,B+,B+,C minus,B,B+,A,A,A minus,B minus,D+,B,"Oldham County is located in Texas with a population of 2,094. In Oldham County, most residents own their homes. Many young professionals live in Oldham County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.12,0.22,0.06,0.09,0.14,0.1,0.13,0.15,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.31,0.06896551724137945,0.37,0.37037037037037024,0.1,-0.16666666666666663,,,,,,,,0.009000000000000001,0.08800000000000001,0.016,0.77,0.15,0.03,0.02,0.0,0.03,0.0,0.0,0.53,0.47,0.16,0.14,0.27,0.27,0.15,0.23,0.35,0.28,0.14
0,https://www.niche.com/places-to-live/c/edmunds-county-sd/,B+,A+,B,B,C,A,C,A,C,D+,B+,"Edmunds County is located in South Dakota with a population of 3,909. In Edmunds County, most residents own their homes. Many retirees live in Edmunds County and residents tend to be conservative.",,,,,,,,0.18,0.82,,,,,,,,,,,,,,,0.15,0.09,0.07,0.1,0.1,0.12,0.16,0.19,0.07,-0.41666666666666663,0.19,-0.050000000000000044,0.32,0.10344827586206917,0.35,0.29629629629629606,0.07,-0.41666666666666663,,,,,,,,0.01,0.047,0.009000000000000001,0.96,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.5,0.15,0.18,0.2,0.37,0.11,0.22,0.26,0.32,0.2
0,https://www.niche.com/places-to-live/c/dewey-county-ok/,B,A,C,B,B,A+,B minus,A,C,D+,B minus,"Dewey County is located in Oklahoma with a population of 4,922. In Dewey County, most residents own their homes. Many young professionals and retirees live in Dewey County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.15,0.12,0.07,0.11,0.11,0.11,0.13,0.19,0.06,-0.5,0.18,-0.10000000000000009,0.28,-0.0344827586206895,0.41,0.5185185185185184,0.06,-0.5,,,,,,,,0.016,0.16699999999999998,0.024,0.82,0.08,0.05,0.0,0.0,0.0,0.0,0.05,0.49,0.51,0.21,0.21,0.23,0.23,0.11,0.27,0.36,0.2,0.17
0,https://www.niche.com/places-to-live/c/skagway-borough-ak/,A,B minus,A minus,B minus,B minus,B+,unavailable,C minus,C+,B+,A+,"Skagway Borough is a County in Alaska with a population of 1,107. In Skagway Borough, most residents own their homes. Many young professionals live in Skagway Borough.",,,,,,,,0.47,0.53,,,,,,,,,,,,,,,0.09,0.05,0.07,0.19,0.16,0.13,0.18,0.12,0.05,-0.5833333333333333,0.25,0.25,0.36,0.24137931034482762,0.29,0.07407407407407396,0.05,-0.5833333333333333,,,,,,,,0.052000000000000005,0.063,0.032,0.82,0.06,0.03,0.01,0.0,0.03,0.0,0.05,0.55,0.45,0.06,0.13,0.31,0.43,0.06,0.19,0.3,0.27,0.25
0,https://www.niche.com/places-to-live/c/lamoure-county-nd/,B,A,B,B minus,C,A,C,A,C+,C,A minus,"LaMoure County is located in North Dakota with a population of 4,125. In LaMoure County, most residents own their homes. Many retirees live in LaMoure County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.11,0.1,0.07,0.09,0.09,0.11,0.17,0.26,0.06,-0.5,0.18,-0.10000000000000009,0.33,0.13793103448275867,0.29,0.07407407407407396,0.14,0.16666666666666674,,,,,,,,0.004,0.147,0.008,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.52,0.48,0.18,0.18,0.22,0.28,0.13,0.23,0.27,0.3,0.2
