,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Asian,Two or more races,Other race,American Indian or Alaska native,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/arroyo-municipio-pr/,unavailable,C minus,D minus,D minus,D minus,D minus,A+,B,unavailable,C,B minus,"Arroyo Municipio is a County in Puerto Rico with a population of 17,805. In Arroyo Municipio, most residents own their homes. Many families live in Arroyo Municipio.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.09,0.12,0.09,0.12,0.13,0.12,0.12,0.19,0.02,-0.8333333333333333,0.14,-0.29999999999999993,0.23,-0.2068965517241378,0.4,0.4814814814814814,0.21,0.75,,,,,,,,0.039,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.65,0.25,0.07,0.03,0.0,,,,
0,https://www.niche.com/places-to-live/c/yabucoa-municipio-pr/,unavailable,C minus,D minus,D minus,D minus,D minus,A+,B+,unavailable,C minus,C minus,"Yabucoa Municipio is a County in Puerto Rico with a population of 33,499. In Yabucoa Municipio, most residents own their homes. Many families live in Yabucoa Municipio.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.1,0.09,0.1,0.11,0.12,0.13,0.14,0.2,0.03,-0.75,0.15,-0.2500000000000001,0.27,-0.06896551724137923,0.26,-0.03703703703703709,0.29,1.4166666666666665,,,,,,,,0.076,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.65,0.21,0.1,0.04,0.0,,,,
0,https://www.niche.com/places-to-live/c/cabo-rojo-municipio-pr/,unavailable,D minus,D minus,D minus,D minus,D minus,A+,B minus,unavailable,C,C+,"Cabo Rojo Municipio is a County in Puerto Rico with a population of 48,487. In Cabo Rojo Municipio, most residents own their homes. Many young professionals and retirees live in Cabo Rojo Municipio.",,,,,,,,0.35,0.65,,,,,,,,,,,,,,,0.09,0.1,0.09,0.11,0.13,0.14,0.12,0.23,0.06,-0.5,0.2,0.0,0.19,-0.34482758620689646,0.25,-0.07407407407407418,0.3,1.5,,,3,1,0,0,0,0.054000000000000006,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.65,0.19,0.11,0.05,0.01,,,,
0,https://www.niche.com/places-to-live/c/fajardo-municipio-pr/,unavailable,D,D,D minus,D,D minus,A+,B minus,unavailable,C,B minus,"Fajardo Municipio is a County in Puerto Rico with a population of 31,111. In Fajardo Municipio, most residents own their homes. Many families, young professionals, and retirees live in Fajardo Municipio.",,,,,,,,0.34,0.66,,,,,,,,,,,,,,,0.1,0.1,0.1,0.12,0.12,0.14,0.11,0.21,0.05,-0.5833333333333333,0.2,0.0,0.21,-0.27586206896551724,0.34,0.2592592592592593,0.2,0.6666666666666667,,,1,1,0,0,0,0.14,,,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.6,0.23,0.1,0.06,0.01,,,,
0,https://www.niche.com/places-to-live/c/barceloneta-municipio-pr/,unavailable,D+,D,D,D minus,D minus,A+,B minus,unavailable,C+,C,"Barceloneta Municipio is a County in Puerto Rico with a population of 24,079. In Barceloneta Municipio, most residents own their homes. Many families live in Barceloneta Municipio.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.09,0.11,0.1,0.13,0.14,0.13,0.11,0.19,0.05,-0.5833333333333333,0.17,-0.15000000000000002,0.21,-0.27586206896551724,0.31,0.14814814814814814,0.26,1.166666666666667,,,2,0,0,0,0,0.081,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.65,0.2,0.1,0.05,0.0,,,,
0,https://www.niche.com/places-to-live/c/patillas-municipio-pr/,unavailable,D+,D minus,D minus,D minus,D minus,A+,B+,unavailable,C,C,"Patillas Municipio is a County in Puerto Rico with a population of 16,929. In Patillas Municipio, most residents own their homes. Many families live in Patillas Municipio.",,,,,,,,0.34,0.66,,,,,,,,,,,,,,,0.09,0.1,0.09,0.12,0.11,0.14,0.15,0.21,0.03,-0.75,0.12,-0.4,0.29,0.0,0.29,0.07407407407407396,0.27,1.2500000000000004,,,,,,,,0.067,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.7,0.18,0.09,0.03,0.0,,,,
0,https://www.niche.com/places-to-live/c/utuado-municipio-pr/,unavailable,D,D minus,D minus,D minus,D minus,A+,B,unavailable,C+,C,"Utuado Municipio is a County in Puerto Rico with a population of 28,676. In Utuado Municipio, most residents own their homes. Many families live in Utuado Municipio.",,,,,,,,0.39,0.61,,,,,,,,,,,,,,,0.1,0.1,0.09,0.12,0.11,0.13,0.14,0.21,0.04,-0.6666666666666666,0.15,-0.2500000000000001,0.25,-0.13793103448275856,0.29,0.07407407407407396,0.28,1.3333333333333335,,,1,0,0,0,0,0.11800000000000001,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.67,0.2,0.1,0.03,0.0,,,,
0,https://www.niche.com/places-to-live/c/luquillo-municipio-pr/,unavailable,D+,D minus,D minus,D+,D minus,A+,B minus,unavailable,C minus,C,"Luquillo Municipio is a County in Puerto Rico with a population of 18,224. In Luquillo Municipio, most residents own their homes. Many retirees live in Luquillo Municipio.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.1,0.1,0.1,0.12,0.12,0.13,0.13,0.21,0.05,-0.5833333333333333,0.15,-0.2500000000000001,0.25,-0.13793103448275856,0.32,0.18518518518518512,0.23,0.9166666666666667,,,1,0,0,0,0,0.12300000000000001,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.57,0.25,0.12,0.06,0.01,,,,
0,https://www.niche.com/places-to-live/c/moca-municipio-pr/,unavailable,D,D,D,D minus,D minus,A+,B,unavailable,C+,C+,"Moca Municipio is a County in Puerto Rico with a population of 36,161. In Moca Municipio, most residents own their homes. Many families live in Moca Municipio.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.1,0.11,0.1,0.13,0.13,0.13,0.13,0.17,0.06,-0.5,0.14,-0.29999999999999993,0.18,-0.3793103448275862,0.31,0.14814814814814814,0.31,1.5833333333333335,,,,,,,,0.10400000000000001,,,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.67,0.18,0.1,0.04,0.01,,,,
0,https://www.niche.com/places-to-live/c/adjuntas-municipio-pr/,unavailable,D,D minus,D minus,D minus,D minus,A+,B+,unavailable,C+,C+,"Adjuntas Municipio is a County in Puerto Rico with a population of 17,891. In Adjuntas Municipio, most residents own their homes. Many families live in Adjuntas Municipio.",,,,,,,,0.41,0.59,,,,,,,,,,,,,,,0.09,0.11,0.09,0.12,0.12,0.13,0.14,0.19,0.02,-0.8333333333333333,0.15,-0.2500000000000001,0.22,-0.2413793103448275,0.26,-0.03703703703703709,0.35,1.9166666666666665,,,1,1,0,0,0,0.136,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,0.2,0.07,0.02,0.0,,,,
0,https://www.niche.com/places-to-live/c/corozal-municipio-pr/,unavailable,C minus,D,D,D minus,D minus,A+,B,unavailable,C+,D+,"Corozal Municipio is a County in Puerto Rico with a population of 33,500. In Corozal Municipio, most residents own their homes. Many families live in Corozal Municipio.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.1,0.1,0.13,0.12,0.13,0.13,0.17,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.24,-0.1724137931034483,0.26,-0.03703703703703709,0.31,1.5833333333333335,,,1,0,1,0,0,0.138,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.66,0.19,0.11,0.03,0.01,,,,
0,https://www.niche.com/places-to-live/c/guanica-municipio-pr/,unavailable,D+,D minus,D minus,D minus,D minus,A+,B+,unavailable,C,B,"Guánica Municipio is a County in Puerto Rico with a population of 16,293. In Guánica Municipio, most residents own their homes. Many families and retirees live in Guánica Municipio.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.09,0.11,0.1,0.1,0.12,0.12,0.12,0.23,0.03,-0.75,0.12,-0.4,0.17,-0.4137931034482758,0.37,0.37037037037037024,0.3,1.5,,,1,0,0,0,0,0.10300000000000001,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.76,0.17,0.06,0.01,0.0,,,,
0,https://www.niche.com/places-to-live/c/loiza-municipio-pr/,unavailable,D+,D,D minus,D minus,D minus,A+,B,unavailable,C+,C+,"Loíza Municipio is a County in Puerto Rico with a population of 25,778. In Loíza Municipio, most residents own their homes. Many families live in Loíza Municipio.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.11,0.1,0.1,0.14,0.12,0.12,0.14,0.17,0.03,-0.75,0.12,-0.4,0.21,-0.27586206896551724,0.39,0.4444444444444444,0.25,1.0833333333333335,,,,,,,,0.122,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.62,0.22,0.12,0.04,0.0,,,,
0,https://www.niche.com/places-to-live/c/maricao-municipio-pr/,unavailable,D minus,D minus,D minus,D minus,C minus,A+,A minus,unavailable,C+,B+,"Maricao Municipio is a County in Puerto Rico with a population of 6,075. In Maricao Municipio, most residents own their homes. Many families live in Maricao Municipio.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.09,0.1,0.09,0.1,0.14,0.13,0.15,0.19,0.03,-0.75,0.05,-0.75,0.13,-0.5517241379310345,0.31,0.14814814814814814,0.48,3.0,,,,,,,,0.024,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.72,0.22,0.05,0.0,0.0,,,,
0,https://www.niche.com/places-to-live/c/florida-municipio-pr/,unavailable,C minus,D minus,D minus,D,D minus,A+,B,unavailable,C+,C minus,"Florida Municipio is a County in Puerto Rico with a population of 11,697. In Florida Municipio, most residents own their homes. Many families live in Florida Municipio.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.1,0.11,0.1,0.12,0.15,0.13,0.12,0.18,0.02,-0.8333333333333333,0.11,-0.45000000000000007,0.28,-0.0344827586206895,0.36,0.33333333333333326,0.22,0.8333333333333335,,,,,,,,0.079,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.62,0.24,0.11,0.03,0.0,,,,
0,https://www.niche.com/places-to-live/c/juncos-municipio-pr/,unavailable,D,D,D,D,D minus,A+,B minus,unavailable,C+,C minus,"Juncos Municipio is a County in Puerto Rico with a population of 38,780. In Juncos Municipio, most residents own their homes. Many families and young professionals live in Juncos Municipio.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.11,0.11,0.1,0.14,0.15,0.13,0.11,0.16,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.27,-0.06896551724137923,0.29,0.07407407407407396,0.25,1.0833333333333335,,,1,0,0,0,0,0.11599999999999999,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.61,0.2,0.13,0.06,0.0,,,,
0,https://www.niche.com/places-to-live/c/camas-county-id/,C,D minus,C,D+,C minus,C minus,C+,C minus,B minus,B,D+,"Camas County is located in Idaho with a population of 1,048. In Camas County, most residents own their homes. Many retirees live in Camas County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.16,0.1,0.04,0.09,0.11,0.1,0.2,0.19,0.07,-0.41666666666666663,0.09,-0.55,0.34,0.1724137931034484,0.43,0.5925925925925926,0.07,-0.41666666666666663,,,,,,,,0.015,0.153,0.013000000000000001,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.22,0.34,0.12,0.23,0.09,0.31,0.32,0.21,0.15
0,https://www.niche.com/places-to-live/c/lajas-municipio-pr/,unavailable,D minus,D minus,D minus,D minus,D minus,A+,B,unavailable,C,C+,"Lajas Municipio is a County in Puerto Rico with a population of 22,835. In Lajas Municipio, most residents own their homes. Many retirees live in Lajas Municipio.",,,,,,,,0.4,0.6,,,,,,,,,,,,,,,0.1,0.09,0.11,0.1,0.11,0.13,0.13,0.24,0.03,-0.75,0.12,-0.4,0.21,-0.27586206896551724,0.27,0.0,0.37,2.0833333333333335,,,,,,,,0.075,,,0.01,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.51,0.49,0.73,0.17,0.08,0.02,0.0,,,,
0,https://www.niche.com/places-to-live/c/catano-municipio-pr/,unavailable,D minus,D,D minus,D+,D minus,A+,C+,unavailable,C+,C+,"Cataño Municipio is a County in Puerto Rico with a population of 24,271. In Cataño Municipio, most residents own their homes. Many families and young professionals live in Cataño Municipio.",,,,,,,,0.4,0.6,,,,,,,,,,,,,,,0.11,0.09,0.1,0.13,0.12,0.12,0.14,0.19,0.07,-0.41666666666666663,0.13,-0.35,0.23,-0.2068965517241378,0.3,0.11111111111111094,0.26,1.166666666666667,,,0,0,1,0,0,0.102,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.58,0.18,0.12,0.09,0.02,,,,
0,https://www.niche.com/places-to-live/c/comerio-municipio-pr/,unavailable,D minus,D,D minus,D minus,D minus,A+,B minus,unavailable,C+,C minus,"Comerío Municipio is a County in Puerto Rico with a population of 19,224. In Comerío Municipio, most residents own their homes.",,,,,,,,0.44,0.56,,,,,,,,,,,,,,,0.09,0.12,0.1,0.14,0.12,0.13,0.13,0.18,0.03,-0.75,0.11,-0.45000000000000007,0.28,-0.0344827586206895,0.29,0.07407407407407396,0.3,1.5,,,0,3,0,0,0,0.09699999999999999,,,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.74,0.17,0.07,0.02,0.0,,,,
0,https://www.niche.com/places-to-live/c/jackson-county-ar/,B minus,B,B,B minus,B,B minus,B,A,C,B minus,A minus,"Jackson County is located in Arkansas with a population of 17,027. In Jackson County, most residents own their homes. Residents of Jackson County tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.11,0.09,0.08,0.15,0.13,0.13,0.13,0.18,0.04,-0.6666666666666666,0.06,-0.7,0.28,-0.0344827586206895,0.42,0.5555555555555554,0.2,0.6666666666666667,,,,,,,,0.04,0.245,0.0,0.77,0.12,0.03,0.0,0.08,0.0,0.0,0.0,0.51,0.49,0.37,0.26,0.18,0.14,0.05,0.4,0.33,0.18,0.08
0,https://www.niche.com/places-to-live/c/pamlico-county-nc/,B,B minus,C,B minus,B+,B minus,B+,B+,B minus,B,C+,"Pamlico County is located in North Carolina with a population of 12,701. In Pamlico County, most residents own their homes. Many retirees live in Pamlico County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.07,0.08,0.07,0.1,0.11,0.11,0.18,0.29,0.07,-0.41666666666666663,0.12,-0.4,0.38,0.3103448275862071,0.31,0.14814814814814814,0.12,0.0,,,0,0,1,1,0,0.025,0.126,0.015,0.74,0.18,0.04,0.01,0.03,0.0,0.0,0.0,0.49,0.51,0.27,0.22,0.21,0.23,0.07,0.32,0.32,0.23,0.13
0,https://www.niche.com/places-to-live/c/king-and-queen-county-va/,C,A minus,C,C+,A minus,C+,A,B+,D+,B minus,D,"King and Queen County is located in Virginia with a population of 7,042. In King and Queen County, most residents own their homes. Many retirees live in King and Queen County and residents tend to lean conservative.",,,,,,,,0.16,0.84,,,,,,,,,,,,,,,0.11,0.08,0.06,0.09,0.12,0.14,0.15,0.23,0.07,-0.41666666666666663,0.17,-0.15000000000000002,0.27,-0.06896551724137923,0.37,0.37037037037037024,0.12,0.0,,,0,0,1,0,0,0.017,0.12300000000000001,0.006,0.66,0.26,0.03,0.0,0.04,0.0,0.0,0.0,0.5,0.5,0.18,0.19,0.22,0.34,0.07,0.25,0.27,0.3,0.18
0,https://www.niche.com/places-to-live/c/waseca-county-mn/,B,B+,B+,B,B minus,C,C,B+,B,C,B,"Waseca County is located in Minnesota with a population of 18,740. In Waseca County, most residents own their homes. Many families and young professionals live in Waseca County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.12,0.11,0.08,0.13,0.13,0.12,0.14,0.17,0.06,-0.5,0.15,-0.2500000000000001,0.35,0.2068965517241379,0.36,0.33333333333333326,0.07,-0.41666666666666663,,,0,3,0,0,0,0.027000000000000003,0.098,0.019,0.89,0.02,0.06,0.01,0.01,0.0,0.01,0.0,0.52,0.48,0.2,0.2,0.23,0.28,0.08,0.27,0.29,0.3,0.14
0,https://www.niche.com/places-to-live/c/smith-county-ms/,B,A minus,C minus,B minus,B+,B,B,A,C,C+,C minus,"Smith County is located in Mississippi with a population of 16,009. In Smith County, most residents own their homes. Many families live in Smith County and residents tend to be conservative.",,,,,,,,0.17,0.83,,,,,,,,,,,,,,,0.14,0.1,0.07,0.11,0.12,0.13,0.14,0.19,0.06,-0.5,0.07,-0.6499999999999999,0.28,-0.0344827586206895,0.39,0.4444444444444444,0.21,0.75,,,,,,,,0.022000000000000002,0.185,0.004,0.74,0.23,0.02,0.01,0.0,0.0,0.0,0.0,0.51,0.49,0.32,0.21,0.18,0.23,0.06,0.32,0.33,0.23,0.12
0,https://www.niche.com/places-to-live/c/howard-county-ne/,B,A minus,B,B minus,C,A minus,unavailable,B+,C minus,C,B,"Howard County is located in Nebraska with a population of 6,417. In Howard County, most residents own their homes. Many retirees live in Howard County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.13,0.11,0.06,0.1,0.12,0.12,0.14,0.21,0.05,-0.5833333333333333,0.16,-0.20000000000000007,0.38,0.3103448275862071,0.36,0.33333333333333326,0.05,-0.5833333333333333,,,1,2,1,0,0,0.024,0.08,0.006999999999999999,0.95,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.49,0.51,0.19,0.2,0.23,0.35,0.03,0.25,0.29,0.3,0.16
0,https://www.niche.com/places-to-live/c/st-francois-county-mo/,B,B,B+,B,C+,B+,B minus,A minus,C+,A minus,C+,"St. Francois County is located in Missouri with a population of 66,643. In St. Francois County, most residents own their homes. Many families live in St. Francois County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.11,0.1,0.08,0.15,0.13,0.13,0.13,0.16,0.06,-0.5,0.08,-0.6000000000000001,0.33,0.13793103448275867,0.37,0.37037037037037024,0.15,0.25,,,,,,,,0.03,0.154,0.005,0.92,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.46,0.54,0.26,0.22,0.24,0.23,0.05,0.33,0.36,0.2,0.11
0,https://www.niche.com/places-to-live/c/johnson-county-ar/,B minus,B,C+,B minus,B,B minus,B,A minus,B,C+,A minus,"Johnson County is located in Arkansas with a population of 26,372. In Johnson County, most residents own their homes. Many families live in Johnson County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.13,0.11,0.1,0.12,0.12,0.13,0.13,0.16,0.06,-0.5,0.09,-0.55,0.23,-0.2068965517241378,0.41,0.5185185185185184,0.21,0.75,,,,,,,,0.02,0.22699999999999998,0.064,0.79,0.02,0.14,0.02,0.02,0.0,0.0,0.0,0.51,0.49,0.31,0.27,0.22,0.16,0.04,0.38,0.34,0.2,0.09
0,https://www.niche.com/places-to-live/c/adair-county-ok/,C,B minus,B minus,B,A,B minus,B minus,A,C+,B,B minus,"Adair County is located in Oklahoma with a population of 22,220. In Adair County, most residents own their homes. Many families live in Adair County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.15,0.12,0.09,0.12,0.12,0.13,0.12,0.15,0.03,-0.75,0.09,-0.55,0.23,-0.2068965517241378,0.47,0.7407407407407405,0.19,0.5833333333333335,,,0,0,1,1,0,0.024,0.278,0.011000000000000001,0.4,0.0,0.07,0.01,0.09,0.0,0.43,0.0,0.5,0.5,0.35,0.24,0.22,0.17,0.02,0.36,0.37,0.2,0.07
0,https://www.niche.com/places-to-live/c/chilton-county-al/,B minus,B+,C,B,B,B+,B,A minus,B minus,B,D+,"Chilton County is located in Alabama with a population of 44,055. In Chilton County, most residents own their homes. Many families live in Chilton County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.14,0.11,0.08,0.13,0.13,0.13,0.13,0.16,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.25,-0.13793103448275856,0.44,0.6296296296296295,0.18,0.5,,,,,,,,0.035,0.191,0.031,0.8,0.09,0.08,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.28,0.2,0.24,0.23,0.05,0.32,0.33,0.22,0.13
0,https://www.niche.com/places-to-live/c/marengo-county-al/,B,B minus,C,B minus,A minus,C+,B+,A,C+,C+,C+,"Marengo County is located in Alabama with a population of 19,321. In Marengo County, most residents own their homes. Many retirees live in Marengo County and residents tend to have moderate political views.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.12,0.1,0.09,0.11,0.11,0.13,0.14,0.19,0.07,-0.41666666666666663,0.09,-0.55,0.3,0.034482758620689724,0.38,0.40740740740740744,0.16,0.3333333333333335,,,0,1,0,0,0,0.038,0.217,0.003,0.45,0.54,0.01,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.41,0.18,0.18,0.18,0.05,0.38,0.29,0.2,0.12
0,https://www.niche.com/places-to-live/c/montgomery-county-ks/,C+,B minus,B+,B minus,B,C+,B minus,A minus,C+,C,B+,"Montgomery County is located in Kansas with a population of 32,521. In Montgomery County, most residents own their homes. Many retirees live in Montgomery County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.13,0.11,0.09,0.12,0.11,0.12,0.14,0.19,0.06,-0.5,0.14,-0.29999999999999993,0.4,0.3793103448275863,0.29,0.07407407407407396,0.11,-0.08333333333333326,,,0,2,1,0,0,0.03,0.185,0.013000000000000001,0.79,0.05,0.07,0.01,0.04,0.0,0.03,0.0,0.5,0.5,0.27,0.23,0.25,0.2,0.05,0.32,0.34,0.23,0.11
0,https://www.niche.com/places-to-live/c/mcintosh-county-ok/,B minus,B,C+,C+,B+,C+,B,A,B minus,C+,C+,"McIntosh County is located in Oklahoma with a population of 19,725. In McIntosh County, most residents own their homes. Many retirees live in McIntosh County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.11,0.09,0.07,0.1,0.1,0.12,0.16,0.25,0.04,-0.6666666666666666,0.1,-0.5,0.29,0.0,0.43,0.5925925925925926,0.14,0.16666666666666674,,,,,,,,0.03,0.20800000000000002,0.004,0.68,0.03,0.03,0.0,0.11,0.0,0.16,0.0,0.51,0.49,0.32,0.23,0.24,0.17,0.04,0.35,0.33,0.21,0.11
0,https://www.niche.com/places-to-live/c/valencia-county-nm/,B minus,C+,B minus,B minus,A minus,C+,A,C,A minus,A minus,C+,"Valencia County is located in New Mexico with a population of 76,027. In Valencia County, most residents own their homes. Many families live in Valencia County and residents tend to lean conservative.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.12,0.11,0.09,0.12,0.12,0.13,0.14,0.17,0.08,-0.33333333333333326,0.11,-0.45000000000000007,0.33,0.13793103448275867,0.33,0.2222222222222221,0.16,0.3333333333333335,,,1,0,0,1,0,0.040999999999999995,0.16699999999999998,0.039,0.33,0.01,0.61,0.01,0.01,0.0,0.04,0.0,0.5,0.5,0.26,0.19,0.25,0.23,0.06,0.33,0.3,0.23,0.13
0,https://www.niche.com/places-to-live/c/randolph-county-in/,B,B+,B,B minus,C+,B,B minus,A,B minus,B minus,B minus,"Randolph County is located in Indiana with a population of 24,926. In Randolph County, most residents own their homes. Many retirees live in Randolph County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.12,0.11,0.07,0.11,0.12,0.13,0.14,0.2,0.06,-0.5,0.08,-0.6000000000000001,0.3,0.034482758620689724,0.43,0.5925925925925926,0.12,0.0,,,,,,,,0.03,0.149,0.012,0.93,0.01,0.03,0.0,0.02,0.01,0.0,0.0,0.51,0.49,0.25,0.22,0.26,0.24,0.03,0.28,0.36,0.26,0.09
0,https://www.niche.com/places-to-live/c/atchison-county-ks/,C+,B,C+,B minus,B minus,B minus,B minus,A minus,C,C+,B,"Atchison County is located in Kansas with a population of 16,268. In Atchison County, most residents own their homes. Many young professionals live in Atchison County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.12,0.12,0.14,0.11,0.1,0.11,0.13,0.17,0.09,-0.25,0.13,-0.35,0.32,0.10344827586206917,0.38,0.40740740740740744,0.07,-0.41666666666666663,,,0,3,2,0,0,0.018000000000000002,0.149,0.005,0.88,0.03,0.03,0.0,0.05,0.0,0.0,0.0,0.52,0.48,0.23,0.21,0.24,0.26,0.05,0.37,0.29,0.22,0.12
0,https://www.niche.com/places-to-live/c/shawano-county-wi/,B minus,B minus,B+,B minus,B minus,B,C,A minus,B minus,B+,B,"Shawano County is located in Wisconsin with a population of 40,904. In Shawano County, most residents own their homes. Many retirees live in Shawano County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.11,0.11,0.07,0.1,0.11,0.14,0.15,0.21,0.05,-0.5833333333333333,0.1,-0.5,0.31,0.06896551724137945,0.45,0.6666666666666665,0.09,-0.25,,,3,5,4,0,0,0.019,0.10400000000000001,0.006,0.87,0.0,0.03,0.0,0.02,0.0,0.07,0.0,0.5,0.5,0.2,0.19,0.25,0.29,0.06,0.25,0.34,0.27,0.14
0,https://www.niche.com/places-to-live/c/lyon-county-ky/,B minus,A minus,C+,C,C+,A,B minus,A minus,B+,C+,B minus,"Lyon County is located in Kentucky with a population of 8,271. In Lyon County, most residents own their homes. Many retirees live in Lyon County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.08,0.06,0.07,0.1,0.11,0.14,0.17,0.27,0.08,-0.33333333333333326,0.08,-0.6000000000000001,0.3,0.034482758620689724,0.41,0.5185185185185184,0.12,0.0,,,,,,,,0.009000000000000001,0.159,0.01,0.9,0.06,0.02,0.0,0.01,0.0,0.01,0.0,0.47,0.53,0.26,0.19,0.29,0.2,0.07,0.35,0.3,0.22,0.12
